accX_neck,accY_neck,accZ_neck,magX_neck,magY_neck,magZ_neck,gyroX_neck,gyroY_neck,gyroZ_neck,Timestamp,accX_back_mid,accY_back_mid,accZ_back_mid,magX_back_mid,magY_back_mid,magZ_back_mid,gyroX_back_mid,gyroY_back_mid,gyroZ_back_mid,accX_back_low,accY_back_low,accZ_back_low,magX_back_low,magY_back_low,magZ_back_low,gyroX_back_low,gyroY_back_low,gyroZ_back_low,category
0.40966796875,-1.2607421875,1.46630859375,47.68058608058608,-41.38315018315018,-87.11452991452991,-0.74005126953125,0.5035400390625,2.3040771484375,1636298000.554677,0.18994140625,-0.341796875,1.927734375,-39.733821733821735,-145.14090354090354,-85.91501831501832,0.09918212890625,1.068115234375,0.66375732421875,0.24560546875,0.3076171875,2.064453125,182.32576312576313,57.87643467643468,52.32869352869353,-0.6866455078125,-0.1373291015625,0.732421875,5
0.41357421875,-1.24560546875,1.447265625,47.380708180708176,-44.68180708180708,-86.96459096459097,-1.7547607421875,2.1209716796875,2.4261474609375,1636298006.55589,0.18408203125,-0.35546875,1.9326171875,-39.433943833943836,-143.94139194139194,-84.86544566544566,-0.5950927734375,0.89263916015625,0.67901611328125,0.25439453125,0.28369140625,2.0390625,182.02588522588522,58.176312576312576,53.67814407814408,-1.30462646484375,-0.0762939453125,0.701904296875,5
0.42138671875,-1.30322265625,1.46240234375,45.88131868131868,-41.683028083028084,-87.71428571428571,-0.45013427734375,-0.06866455078125,2.777099609375,1636298011.53589,0.18408203125,-0.3564453125,1.91796875,-39.733821733821735,-145.74065934065933,-84.56556776556776,0.16021728515625,1.52587890625,0.66375732421875,0.2392578125,0.29736328125,2.06982421875,180.5264957264957,58.176312576312576,54.427838827838826,-1.41143798828125,-0.3204345703125,0.86212158203125,5
0.4208984375,-1.26953125,1.47802734375,46.78095238095238,-41.533089133089135,-88.3140415140415,-0.55694580078125,-0.335693359375,2.18963623046875,1636298016.517562,0.18310546875,-0.35986328125,1.9365234375,-40.48351648351648,-147.24004884004884,-87.26446886446887,-0.98419189453125,1.18255615234375,0.6866455078125,0.26416015625,0.30126953125,2.0361328125,182.92551892551893,59.825641025641026,52.778510378510376,0.0762939453125,-0.0762939453125,0.7781982421875,5
0.40478515625,-1.2421875,1.45654296875,47.08083028083028,-42.58266178266178,-87.26446886446887,-1.6937255859375,2.11334228515625,2.25067138671875,1636298021.555475,0.18359375,-0.35107421875,1.9296875,-40.63345543345543,-147.0901098901099,-87.11452991452991,0.2288818359375,1.4801025390625,0.7476806640625,0.248046875,0.29296875,2.037109375,181.42612942612942,58.326251526251525,53.52820512820512,-1.495361328125,-0.1983642578125,0.69427490234375,5
0.3935546875,-1.2724609375,1.43994140625,47.98046398046398,-42.43272283272283,-87.41440781440781,-1.3580322265625,0.60272216796875,2.78472900390625,1636298026.537993,0.19140625,-0.35498046875,1.9384765625,-39.883760683760684,-144.84102564102562,-86.81465201465201,-0.29754638671875,1.01470947265625,0.5645751953125,0.24755859375,0.2890625,2.0546875,181.7260073260073,58.92600732600732,52.928449328449325,0.0152587890625,-0.09918212890625,0.54168701171875,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1636298646.62224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
0.265625,-0.79052734375,1.79931640625,46.93089133089133,-41.38315018315018,-85.01538461538462,-1.44195556640625,1.5106201171875,2.26593017578125,1636298657.542244,0.16015625,-0.24365234375,1.95654296875,0.0,0.0,0.0,0.457763671875,1.2054443359375,0.7781982421875,0.28515625,0.28515625,2.04345703125,181.7260073260073,59.67570207570208,54.427838827838826,-1.3275146484375,-0.30517578125,0.92315673828125,5
0.3388671875,-0.92236328125,1.81005859375,44.08205128205128,-39.583882783882785,-83.36605616605617,-1.45721435546875,0.54168701171875,1.617431640625,1636298662.523374,0.16162109375,-0.2412109375,1.9482421875,-37.03492063492063,-149.93894993894995,-86.06495726495726,-0.0457763671875,1.28936767578125,0.86212158203125,0.2783203125,0.27490234375,2.046875,182.92551892551893,57.57655677655677,54.577777777777776,-1.0528564453125,-0.45013427734375,0.67901611328125,5
0.31640625,-0.8466796875,1.79638671875,44.83174603174603,-39.13406593406593,-83.36605616605617,-1.59454345703125,0.17547607421875,2.5634765625,1636298667.623551,0.1572265625,-0.25537109375,1.93896484375,-36.435164835164834,-149.48913308913308,-83.36605616605617,-0.35858154296875,1.24359130859375,0.67901611328125,0.28076171875,0.275390625,2.0546875,181.27619047619046,58.476190476190474,53.97802197802198,-0.885009765625,-0.09918212890625,0.93841552734375,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1636298745.334415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1636298755.294815,0.15283203125,-0.255859375,1.9521484375,0.0,0.0,0.0,0.37384033203125,0.9002685546875,0.8697509765625,0.27490234375,0.28076171875,2.05126953125,185.92429792429792,60.72527472527472,57.87643467643468,-0.95367431640625,-0.31280517578125,0.70953369140625,5
0.31591796875,-0.89501953125,1.8134765625,47.08083028083028,-41.533089133089135,-86.21489621489621,-1.57928466796875,1.06048583984375,2.38800048828125,1636298760.33564,0.16650390625,-0.25732421875,1.955078125,-37.934554334554335,-151.58827838827838,-85.91501831501832,-0.03814697265625,1.07574462890625,0.5035400390625,0.2783203125,0.28369140625,2.0517578125,181.87594627594626,55.77728937728938,52.778510378510376,-1.19781494140625,-0.06866455078125,0.81634521484375,5
0.28955078125,-0.81298828125,1.806640625,45.28156288156288,-38.68424908424908,-85.46520146520146,-2.349853515625,1.7242431640625,2.4871826171875,1636298766.335287,0.1591796875,-0.25390625,1.95654296875,-39.28400488400488,-150.68864468864467,-85.46520146520146,-0.2288818359375,1.2359619140625,0.80108642578125,0.279296875,0.2783203125,2.05126953125,181.87594627594626,58.77606837606837,52.778510378510376,-0.84686279296875,0.08392333984375,0.67138671875,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1636299017.760471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
0.28076171875,-1.71435546875,0.82177734375,59.22588522588522,-32.236874236874236,-105.85689865689865,-1.7547607421875,0.9307861328125,1.64031982421875,1636299027.720652,0.2265625,-0.06640625,1.9599609375,-41.98290598290598,-150.83858363858363,-94.61147741147741,-0.08392333984375,0.8544921875,0.93841552734375,0.265625,0.25634765625,2.0498046875,187.27374847374847,62.37460317460317,57.27667887667887,-1.3427734375,-0.1220703125,0.885009765625,5
0.26025390625,-1.728515625,0.87890625,59.37582417582417,-31.037362637362637,-105.55702075702075,-0.23651123046875,-1.07574462890625,2.73895263671875,1636299033.720922,0.224609375,-0.06494140625,1.97900390625,-38.83418803418803,-151.28840048840047,-92.66227106227106,-0.396728515625,1.3427734375,0.7476806640625,0.2734375,0.251953125,2.08056640625,183.52527472527473,58.92600732600732,54.727716727716725,-0.51116943359375,-0.3814697265625,0.49591064453125,5
0.2724609375,-1.7763671875,0.880859375,60.125518925518925,-31.337240537240536,-104.65738705738706,-0.7171630859375,0.30517578125,2.41851806640625,1636299038.760949,0.22021484375,-0.06787109375,1.9541015625,-40.33357753357753,-150.98852258852259,-92.36239316239316,0.09918212890625,1.30462646484375,0.6256103515625,0.271484375,0.2509765625,2.048828125,184.87472527472528,59.22588522588522,55.77728937728938,-0.72479248046875,-0.11444091796875,0.66375732421875,5
0.283203125,-1.7158203125,0.85546875,58.026373626373626,-31.037362637362637,-106.0068376068376,-1.312255859375,2.62451171875,1.82342529296875,1636299043.741453,0.22802734375,-0.076171875,1.96484375,-39.433943833943836,-151.58827838827838,-92.2124542124542,-0.152587890625,1.07574462890625,0.579833984375,0.27392578125,0.2529296875,2.05859375,183.2253968253968,59.825641025641026,55.17753357753357,-1.068115234375,-0.06103515625,0.95367431640625,5
0.2724609375,-1.66748046875,0.83935546875,58.326251526251525,-30.587545787545785,-104.95726495726495,-1.068115234375,1.2969970703125,2.6702880859375,1636299049.741936,0.22265625,-0.072265625,1.96337890625,-40.78339438339438,-152.93772893772893,-93.26202686202686,-0.23651123046875,1.190185546875,0.3814697265625,0.255859375,0.26171875,2.068359375,182.62564102564102,59.825641025641026,54.877655677655675,-0.823974609375,-0.22125244140625,0.732421875,5
0.2802734375,-1.7490234375,0.88232421875,57.42661782661782,-30.737484737484735,-104.35750915750916,-0.152587890625,-0.38909912109375,2.98309326171875,1636299054.721814,0.2236328125,-0.076171875,1.966796875,-42.13284493284493,-150.68864468864467,-91.6126984126984,-0.48065185546875,1.25885009765625,0.86212158203125,0.26513671875,0.25732421875,2.05810546875,184.12503052503052,59.975579975579976,53.97802197802198,-0.77056884765625,0.091552734375,0.8087158203125,5
0.28125,-1.7841796875,0.87548828125,58.92600732600732,-31.487179487179485,-105.40708180708181,-0.81634521484375,-0.17547607421875,2.197265625,1636299059.762475,0.22900390625,-0.07177734375,1.9521484375,-40.78339438339438,-151.8881562881563,-92.2124542124542,-0.244140625,0.9765625,0.54168701171875,0.26708984375,0.2548828125,2.0537109375,184.57484737484737,60.72527472527472,55.027594627594624,-0.48828125,-0.14495849609375,0.70953369140625,5
0.28369140625,-1.77294921875,0.8642578125,59.975579975579976,-30.437606837606836,-105.10720390720391,-0.31280517578125,0.2288818359375,2.44903564453125,1636299064.741845,0.23046875,-0.07080078125,1.95849609375,-42.28278388278388,-152.63785103785102,-93.26202686202686,-0.335693359375,1.3427734375,0.7781982421875,0.26611328125,0.251953125,2.04345703125,181.42612942612942,58.77606837606837,55.62735042735043,-0.79345703125,-0.09918212890625,0.63323974609375,5
0.2685546875,-1.7890625,0.86474609375,58.626129426129424,-31.037362637362637,-104.95726495726495,-1.5869140625,-0.26702880859375,2.0294189453125,1636299070.740799,0.2177734375,-0.07470703125,1.94482421875,-39.583882783882785,-151.73821733821734,-93.41196581196581,-0.091552734375,1.24359130859375,0.48828125,0.2724609375,0.251953125,2.0615234375,183.97509157509157,58.326251526251525,55.92722832722833,-0.86212158203125,0.030517578125,0.396728515625,5
0.25244140625,-1.720703125,0.85986328125,59.22588522588522,-31.487179487179485,-105.85689865689865,-0.72479248046875,-0.1983642578125,3.57818603515625,1636299075.720926,0.22265625,-0.07568359375,1.96142578125,-41.23321123321123,-153.6874236874237,-92.81221001221,-0.22125244140625,1.09100341796875,0.9307861328125,0.2509765625,0.26171875,2.0458984375,183.67521367521366,58.326251526251525,54.577777777777776,-0.49591064453125,-0.213623046875,0.92315673828125,5
0.25634765625,-1.67138671875,0.8095703125,60.72527472527472,-32.236874236874236,-106.15677655677655,-2.41851806640625,2.3193359375,2.06756591796875,1636299080.761778,0.2294921875,-0.0751953125,1.96875,-40.78339438339438,-153.23760683760682,-92.81221001221,-0.55694580078125,1.31988525390625,0.762939453125,0.271484375,0.259765625,2.04052734375,182.77557997557997,58.476190476190474,56.377045177045176,-1.44195556640625,-0.19073486328125,0.90789794921875,5
0.291015625,-1.720703125,0.8369140625,58.92600732600732,-32.536752136752135,-106.45665445665445,-1.12152099609375,2.37274169921875,1.41143798828125,1636299085.740332,0.2265625,-0.0732421875,1.96533203125,-39.433943833943836,-150.83858363858363,-92.5123321123321,-0.0762939453125,1.35040283203125,0.54168701171875,0.26708984375,0.2451171875,2.0654296875,183.52527472527473,58.476190476190474,54.427838827838826,-0.89263916015625,-0.1983642578125,0.87738037109375,5
0.306640625,-1.7734375,0.88134765625,59.07594627594627,-32.386813186813185,-103.15799755799756,-1.22833251953125,0.5950927734375,2.22015380859375,1636299091.742224,0.23486328125,-0.07275390625,1.95654296875,-40.18363858363858,-151.8881562881563,-92.2124542124542,-0.18310546875,1.13677978515625,0.78582763671875,0.25927734375,0.2587890625,2.04736328125,184.57484737484737,58.92600732600732,54.427838827838826,-0.81634521484375,-0.06866455078125,0.6561279296875,5
0.29931640625,-1.7880859375,0.8544921875,60.125518925518925,-31.637118437118435,-104.95726495726495,-1.70135498046875,-0.54931640625,2.105712890625,1636299096.721039,0.21826171875,-0.06201171875,1.95458984375,-41.38315018315018,-151.73821733821734,-92.36239316239316,-0.29754638671875,1.33514404296875,0.58746337890625,0.26123046875,0.26123046875,2.0556640625,181.87594627594626,59.37582417582417,54.12796092796093,-0.38909912109375,0.06103515625,0.3662109375,5
0.2470703125,-1.72509765625,0.85009765625,59.37582417582417,-32.08693528693529,-107.05641025641025,-0.26702880859375,-0.030517578125,2.9144287109375,1636299101.762504,0.2197265625,-0.07861328125,1.96142578125,-39.583882783882785,-152.78778998778998,-92.06251526251526,-0.274658203125,1.2664794921875,0.6256103515625,0.2666015625,0.25732421875,2.052734375,183.97509157509157,58.77606837606837,54.577777777777776,-0.77056884765625,-0.08392333984375,0.93841552734375,5
0.30126953125,-1.7119140625,0.8544921875,60.425396825396824,-30.587545787545785,-105.55702075702075,-1.6937255859375,2.76947021484375,2.593994140625,1636299106.742371,0.22412109375,-0.072265625,1.95068359375,-40.18363858363858,-151.8881562881563,-92.2124542124542,-0.25177001953125,1.25885009765625,0.75531005859375,0.26171875,0.26171875,2.0390625,183.2253968253968,58.77606837606837,55.62735042735043,-0.67138671875,-0.0457763671875,0.579833984375,5
0.29150390625,-1.79248046875,0.83984375,60.275457875457874,-32.536752136752135,-105.40708180708181,0.25177001953125,-0.213623046875,2.6092529296875,1636299111.72346,0.21923828125,-0.07373046875,1.97509765625,-41.23321123321123,-152.63785103785102,-91.76263736263736,-0.02288818359375,1.1138916015625,0.5950927734375,0.2646484375,0.24853515625,2.05908203125,183.67521367521366,58.77606837606837,56.227106227106226,-0.95367431640625,-0.19073486328125,0.72479248046875,5
0.2646484375,-1.67431640625,0.83984375,60.72527472527472,-32.236874236874236,-105.85689865689865,-1.07574462890625,1.7242431640625,2.838134765625,1636299117.722722,0.232421875,-0.0791015625,1.96826171875,-40.18363858363858,-151.13846153846154,-92.2124542124542,0.17547607421875,1.2664794921875,0.84686279296875,0.2685546875,0.259765625,2.0595703125,182.92551892551893,58.326251526251525,55.62735042735043,-1.19781494140625,-0.49591064453125,0.3204345703125,5
0.279296875,-1.72314453125,0.86767578125,58.92600732600732,-31.187301587301587,-105.10720390720391,1.18255615234375,1.5869140625,1.88446044921875,1636299122.763038,0.21923828125,-0.06298828125,1.96630859375,-39.733821733821735,-151.58827838827838,-92.81221001221,-0.46539306640625,1.2359619140625,0.762939453125,0.26611328125,0.26318359375,2.064453125,183.2253968253968,59.07594627594627,54.877655677655675,-0.90789794921875,-0.2899169921875,0.58746337890625,5
0.2900390625,-1.77978515625,0.83349609375,59.07594627594627,-31.637118437118435,-105.25714285714285,-0.26702880859375,-0.80108642578125,2.84576416015625,1636299127.741188,0.228515625,-0.07080078125,1.95751953125,-39.13406593406593,-151.58827838827838,-92.81221001221,-0.32806396484375,1.2969970703125,0.64849853515625,0.2587890625,0.25439453125,2.044921875,181.7260073260073,57.42661782661782,54.427838827838826,-0.77056884765625,-0.25177001953125,0.9002685546875,5
0.2353515625,-1.68408203125,0.8486328125,59.22588522588522,-30.737484737484735,-105.85689865689865,-2.2735595703125,1.35040283203125,2.25067138671875,1636299132.722472,0.22900390625,-0.0771484375,1.96435546875,-41.08327228327228,-152.78778998778998,-91.6126984126984,-0.274658203125,1.09100341796875,0.72479248046875,0.265625,0.25732421875,2.05908203125,183.07545787545786,58.176312576312576,56.826862026862024,-0.86212158203125,-0.34332275390625,0.86212158203125,5
0.265625,-1.74169921875,0.87451171875,60.125518925518925,-31.637118437118435,-106.3067155067155,-1.27410888671875,1.7242431640625,1.6021728515625,1636299138.723781,0.22802734375,-0.06689453125,1.962890625,-40.33357753357753,-151.73821733821734,-91.6126984126984,0.0152587890625,1.312255859375,0.4730224609375,0.25732421875,0.25830078125,2.05078125,183.97509157509157,57.57655677655677,55.17753357753357,-0.6866455078125,-0.31280517578125,0.7781982421875,5
0.2919921875,-1.775390625,0.8564453125,59.975579975579976,-30.137728937728937,-105.10720390720391,-2.38800048828125,-0.45013427734375,2.349853515625,1636299143.821066,0.22705078125,-0.0771484375,1.96142578125,-40.78339438339438,-153.23760683760682,-93.26202686202686,-0.11444091796875,1.007080078125,0.67138671875,0.26171875,0.2578125,2.04296875,184.57484737484737,60.275457875457874,53.37826617826617,-0.6103515625,-0.1220703125,0.5645751953125,5
0.24267578125,-1.68603515625,0.85205078125,59.825641025641026,-31.037362637362637,-107.05641025641025,-1.3275146484375,0.81634521484375,2.40325927734375,1636299148.741293,0.228515625,-0.06298828125,1.96044921875,-40.18363858363858,-151.13846153846154,-92.81221001221,0.0457763671875,1.190185546875,0.77056884765625,0.267578125,0.2568359375,2.060546875,183.8251526251526,58.92600732600732,55.027594627594624,-1.06048583984375,-0.2593994140625,0.8544921875,5
0.26220703125,-1.71923828125,0.873046875,60.275457875457874,-31.936996336996337,-105.85689865689865,-1.28173828125,2.0751953125,2.37274169921875,1636299153.721621,0.22509765625,-0.08056640625,1.9755859375,-39.733821733821735,-150.83858363858363,-92.2124542124542,-0.28228759765625,0.95367431640625,0.72479248046875,0.26611328125,0.2548828125,2.0615234375,182.32576312576313,57.42661782661782,55.47741147741147,-0.75531005859375,-0.11444091796875,0.6866455078125,5
0.29833984375,-1.7861328125,0.8544921875,59.52576312576312,-33.28644688644688,-105.85689865689865,1.12152099609375,-0.213623046875,2.25830078125,1636299158.701242,0.2265625,-0.07080078125,1.95849609375,-40.33357753357753,-151.28840048840047,-94.76141636141635,0.1068115234375,1.4801025390625,0.732421875,0.263671875,0.26123046875,2.05419921875,183.07545787545786,57.87643467643468,55.027594627594624,-0.823974609375,-0.274658203125,0.46539306640625,5
0.142578125,-1.14697265625,1.51318359375,45.88131868131868,-39.883760683760684,-78.56800976800976,-2.28118896484375,1.68609619140625,1.41143798828125,1636299876.418319,-0.22314453125,-0.4169921875,1.89404296875,-25.33968253968254,-141.9921855921856,-64.02393162393162,-0.28228759765625,1.2054443359375,0.67901611328125,-0.109375,-0.20556640625,2.05029296875,181.7260073260073,58.92600732600732,68.22222222222221,-2.00653076171875,0.55694580078125,0.5340576171875,5
-0.00390625,-1.24560546875,1.5546875,44.08205128205128,-39.883760683760684,-76.46886446886447,0.1220703125,0.7781982421875,4.39453125,1636299887.397923,-0.22705078125,-0.40185546875,1.88671875,-24.14017094017094,-141.09255189255188,-63.12429792429792,-0.1373291015625,0.99945068359375,0.51116943359375,-0.11474609375,-0.19580078125,2.0673828125,192.37167277167276,62.52454212454212,73.02026862026862,-1.4801025390625,0.06103515625,0.63323974609375,5
0.2158203125,-1.13916015625,1.5693359375,42.58266178266178,-38.53431013431013,-79.46764346764347,-3.21197509765625,0.37384033203125,3.16619873046875,1636300102.43564,-0.1591796875,-0.32177734375,1.91748046875,-26.98901098901099,-144.6910866910867,-68.37216117216117,-0.7476806640625,0.92315673828125,0.54931640625,-0.033203125,-0.01513671875,2.08642578125,175.8783882783883,58.176312576312576,60.57533577533577,-0.579833984375,-0.42724609375,0.5340576171875,5
-0.0322265625,-1.26953125,1.5400390625,43.93211233211233,-37.634676434676436,-75.86910866910867,-4.1046142578125,0.1068115234375,3.60870361328125,1636300113.415555,-0.1513671875,-0.31298828125,1.9248046875,-26.98901098901099,-143.94139194139194,-67.62246642246642,0.45013427734375,1.6326904296875,0.6103515625,-0.04248046875,-0.025390625,2.078125,189.5228327228327,63.873992673992674,66.57289377289376,-0.48828125,-0.1678466796875,0.67138671875,5
0.16357421875,-1.15869140625,1.59814453125,43.63223443223443,-40.33357753357753,-82.61636141636141,-1.44195556640625,0.762939453125,2.51007080078125,1636300223.067873,-0.1484375,-0.3115234375,1.92236328125,-27.13894993894994,-144.84102564102562,-67.77240537240537,0.08392333984375,1.739501953125,0.78582763671875,-0.04248046875,-0.01904296875,2.09423828125,179.02710622710623,58.026373626373626,59.67570207570208,-0.9765625,-0.02288818359375,0.72479248046875,5
0.109375,-1.21630859375,1.59814453125,44.83174603174603,-36.73504273504273,-79.91746031746031,-0.5340576171875,0.67901611328125,1.678466796875,1636300234.07664,-0.162109375,-0.30615234375,1.9326171875,-26.539194139194137,-142.89181929181927,-66.27301587301586,-0.45013427734375,1.3885498046875,0.63323974609375,-0.0458984375,-0.02685546875,2.0625,188.77313797313798,63.57411477411477,67.47252747252747,-0.61798095703125,-0.3662109375,0.81634521484375,5
0.09033203125,-1.26220703125,1.607421875,42.28278388278388,-35.68547008547009,-81.26691086691086,1.33514404296875,-0.1068115234375,2.89154052734375,1636300239.025558,-0.154296875,-0.32470703125,1.91845703125,-27.288888888888888,-144.6910866910867,-66.27301587301586,-1.03759765625,0.96893310546875,0.762939453125,-0.0361328125,-0.02197265625,2.08154296875,180.22661782661783,58.476190476190474,62.67448107448107,-0.1220703125,-0.49591064453125,0.762939453125,5
-0.53125,-1.72216796875,0.6416015625,30.887423687423688,8.996336996336996,-75.11941391941392,-3.2958984375,0.5645751953125,2.89154052734375,1636300645.226762,-0.04052734375,-0.1162109375,1.95751953125,-26.389255189255188,-144.24126984126983,-74.06984126984126,0.213623046875,1.5106201171875,1.04522705078125,0.041015625,0.05908203125,2.0869140625,177.67765567765568,61.02515262515262,58.176312576312576,-1.4801025390625,-0.3509521484375,0.49591064453125,5
-0.53125,-1.72216796875,0.6416015625,30.887423687423688,8.996336996336996,-75.11941391941392,-3.2958984375,0.5645751953125,2.89154052734375,1636300656.207113,-0.03759765625,-0.1181640625,1.96337890625,-28.188522588522588,-142.74188034188035,-73.02026862026862,-0.091552734375,1.007080078125,0.579833984375,0.0234375,0.0625,2.10693359375,187.57362637362635,65.22344322344323,67.02271062271062,-0.57220458984375,0.19073486328125,0.7476806640625,5
-0.53076171875,-1.71630859375,0.6650390625,30.137728937728937,9.446153846153846,-70.92112332112332,-2.05230712890625,0.79345703125,2.471923828125,1636300661.248712,-0.048828125,-0.09716796875,1.9736328125,-27.438827838827837,-143.04175824175823,-72.27057387057387,-0.9002685546875,1.3275146484375,0.46539306640625,0.029296875,0.04345703125,2.07080078125,178.72722832722832,60.275457875457874,59.975579975579976,-0.8087158203125,0.06103515625,0.81634521484375,5
-0.22216796875,-1.8916015625,0.6171875,35.68547008547009,12.444932844932845,-32.386813186813185,-0.90789794921875,1.12152099609375,2.960205078125,1636302281.321904,0.1376953125,-0.9345703125,1.7119140625,-23.54041514041514,-144.24126984126983,-0.7496947496947497,0.152587890625,1.21307373046875,0.43487548828125,0.09033203125,0.0439453125,2.07470703125,181.1262515262515,41.533089133089135,43.03247863247863,-1.38092041015625,-0.1678466796875,0.75531005859375,5
-0.1083984375,-1.7275390625,0.525390625,35.53553113553114,10.495726495726496,-31.787057387057384,-2.75421142578125,0.93841552734375,3.448486328125,1636302292.304099,0.12890625,-0.91650390625,1.72216796875,-21.29133089133089,-143.94139194139194,-0.29987789987789987,0.05340576171875,1.06048583984375,0.640869140625,0.087890625,0.05517578125,2.07861328125,185.0246642246642,38.234432234432234,44.53186813186813,-0.92315673828125,-0.22125244140625,0.63323974609375,5
