Timestamp,accX_shoulder_r,accY_shoulder_r,accZ_shoulder_r,magX_shoulder_r,magY_shoulder_r,magZ_shoulder_r,gyroX_shoulder_r,gyroY_shoulder_r,gyroZ_shoulder_r,accX_shoulder_l,accY_shoulder_l,accZ_shoulder_l,magX_shoulder_l,magY_shoulder_l,magZ_shoulder_l,gyroX_shoulder_l,gyroY_shoulder_l,gyroZ_shoulder_l,accX_back,accY_back,accZ_back,magX_back,magY_back,magZ_back,gyroX_back,gyroY_back,gyroZ_back,accX_neck,accY_neck,accZ_neck,magX_neck,magY_neck,magZ_neck,gyroX_neck,gyroY_neck,gyroZ_neck,Classification
1635197213,0.806640625,-1.656738281,0.410644531,-7.209777832,12.74871826,5.149841309,-2.249084249,-132.3960928,-15.29377289,-0.210449219,-1.767578125,0.96484375,3.410339355,-7.133483887,0.389099121,224.0087912,12.14505495,65.52332112,0.995605469,-1.328125,1.217285156,35.67504883,11.16943359,-27.45056152,4.498168498,-25.03980464,30.88742369,-2.026367188,0.063476563,-0.212890625,23.69689941,12.67242432,-0.602722168,-103.4578755,71.07106227,10.7956044,0
1635197214,0.698242188,-1.822265625,0.25390625,-4.791259766,-1.136779785,2.20489502,-0.74969475,-133.4456654,-10.04590965,-0.225585938,-1.776367188,0.932617188,-4.653930664,1.113891602,-0.114440918,218.9108669,10.04590965,67.47252747,0.950195313,-1.051757813,1.225585938,-23.31542969,-2.243041992,17.7230835,5.847619048,-25.18974359,28.93821734,-1.930664063,0.009277344,-0.385742188,-6.462097168,3.471374512,0.549316406,-104.3575092,69.42173382,14.39413919,0
1635197214,0.698242188,-1.822265625,0.25390625,-4.791259766,-1.136779785,2.20489502,-0.74969475,-133.4456654,-10.04590965,-0.225585938,-1.776367188,0.932617188,-4.653930664,1.113891602,-0.114440918,218.9108669,10.04590965,67.47252747,0.950195313,-1.051757813,1.225585938,-23.31542969,-2.243041992,17.7230835,5.847619048,-25.18974359,28.93821734,-1.930664063,0.009277344,-0.385742188,-6.462097168,3.471374512,0.549316406,-104.3575092,69.42173382,14.39413919,0
1635197215,0.651855469,-1.827148438,0.204589844,0.068664551,1.312255859,0.106811523,-1.799267399,-133.7455433,-10.7956044,-0.30078125,-1.76171875,0.924316406,-1.914978027,0.732421875,0.518798828,220.8600733,10.1958486,64.92356532,1.048339844,-1.213867188,1.209472656,-1.876831055,0.335693359,2.639770508,5.247863248,-23.69035409,29.38803419,-1.901855469,-0.013671875,-0.397460938,-0.442504883,-0.595092773,-0.022888184,-101.808547,70.77118437,17.69279609,0
1635197215,0.651855469,-1.827148438,0.204589844,0.068664551,1.312255859,0.106811523,-1.799267399,-133.7455433,-10.7956044,-0.30078125,-1.76171875,0.924316406,-1.914978027,0.732421875,0.518798828,220.8600733,10.1958486,64.92356532,1.048339844,-1.213867188,1.209472656,-1.876831055,0.335693359,2.639770508,5.247863248,-23.69035409,29.38803419,-1.901855469,-0.013671875,-0.397460938,-0.442504883,-0.595092773,-0.022888184,-101.808547,70.77118437,17.69279609,0
1635197216,0.689453125,-1.841796875,0.181640625,-1.38092041,0.900268555,1.06048584,-3.298656899,-133.7455433,-10.04590965,-0.297851563,-1.756347656,0.930664063,-1.571655273,-0.221252441,1.167297363,220.4102564,12.14505495,65.52332112,1.051757813,-1.228027344,1.202148438,-1.457214355,0.541687012,2.517700195,6.747252747,-25.03980464,28.78827839,-1.924804688,-0.012695313,-0.399414063,-1.045227051,1.586914063,0.869750977,-102.1084249,71.37094017,18.74236874,0
1635197216,0.689453125,-1.841796875,0.181640625,-1.38092041,0.900268555,1.06048584,-3.298656899,-133.7455433,-10.04590965,-0.297851563,-1.756347656,0.930664063,-1.571655273,-0.221252441,1.167297363,220.4102564,12.14505495,65.52332112,1.051757813,-1.228027344,1.202148438,-1.457214355,0.541687012,2.517700195,6.747252747,-25.03980464,28.78827839,-1.924804688,-0.012695313,-0.399414063,-1.045227051,1.586914063,0.869750977,-102.1084249,71.37094017,18.74236874,0
1635197217,0.684570313,-1.823730469,0.185546875,-0.076293945,2.464294434,-0.869750977,-3.298656899,-132.6959707,-9.746031746,-0.313964844,-1.73046875,0.944335938,-0.648498535,-0.946044922,1.06048584,220.5601954,11.995116,65.67326007,1.01953125,-1.26953125,1.158203125,-1.419067383,0.968933105,2.532958984,6.897191697,-24.88986569,28.63833944,-1.905273438,-0.023925781,-0.415039063,1.777648926,0.617980957,0.541687012,-102.8581197,70.32136752,17.69279609,0
1635197218,0.705078125,-1.84375,0.17578125,-0.16784668,0.701904297,0.40435791,-3.748473748,-133.2957265,-11.6952381,-0.305664063,-1.760742188,0.937988281,-0.694274902,-0.198364258,0.9765625,219.9604396,12.14505495,66.57289377,1.029296875,-1.258300781,1.165527344,-1.556396484,0.991821289,2.517700195,8.246642247,-24.88986569,29.98778999,-1.918457031,-0.026855469,-0.399902344,-0.183105469,2.76184082,0.785827637,-101.5086691,71.22100122,19.19218559,0
1635197218,0.705078125,-1.84375,0.17578125,-0.16784668,0.701904297,0.40435791,-3.748473748,-133.2957265,-11.6952381,-0.305664063,-1.760742188,0.937988281,-0.694274902,-0.198364258,0.9765625,219.9604396,12.14505495,66.57289377,1.029296875,-1.258300781,1.165527344,-1.556396484,0.991821289,2.517700195,8.246642247,-24.88986569,29.98778999,-1.909667969,-0.018066406,-0.384277344,-0.80871582,1.182556152,0.938415527,-102.5582418,71.22100122,19.94188034,0
1635197219,0.676269531,-1.822265625,0.19140625,-1.068115234,1.678466797,0.930786133,-3.748473748,-132.5460317,-11.24542125,-0.294921875,-1.749023438,0.9453125,-0.915527344,-0.358581543,1.068115234,219.8105006,11.995116,66.27301587,1.01953125,-1.263183594,1.170410156,-1.449584961,1.22833252,2.532958984,5.997557998,-24.44004884,29.83785104,-1.909667969,-0.018066406,-0.384277344,-0.80871582,1.182556152,0.938415527,-102.5582418,71.22100122,19.94188034,0
1635197219,0.676269531,-1.822265625,0.19140625,-1.068115234,1.678466797,0.930786133,-3.748473748,-132.5460317,-11.24542125,-0.294921875,-1.749023438,0.9453125,-0.915527344,-0.358581543,1.068115234,219.8105006,11.995116,66.27301587,1.01953125,-1.263183594,1.170410156,-1.449584961,1.22833252,2.532958984,5.997557998,-24.44004884,29.83785104,-1.909667969,-0.018066406,-0.384277344,-0.80871582,1.182556152,0.938415527,-102.5582418,71.22100122,19.94188034,0
1635197220,0.708496094,-1.839355469,0.185058594,2.372741699,2.326965332,0.556945801,-3.298656899,-132.9958486,-10.4957265,-0.286132813,-1.749023438,0.958496094,-0.74005127,0.030517578,0.999450684,220.2603175,12.29499389,66.72283272,1.016601563,-1.257324219,1.166503906,-0.80871582,0.770568848,1.739501953,8.096703297,-25.78949939,29.38803419,-1.914550781,-0.040527344,-0.358398438,-3.936767578,1.846313477,0.953674316,-102.8581197,72.87032967,19.04224664,0
1635197220,0.708496094,-1.839355469,0.185058594,2.372741699,2.326965332,0.556945801,-3.298656899,-132.9958486,-10.4957265,-0.286132813,-1.749023438,0.958496094,-0.74005127,0.030517578,0.999450684,220.2603175,12.29499389,66.72283272,1.016601563,-1.257324219,1.166503906,-0.80871582,0.770568848,1.739501953,8.096703297,-25.78949939,29.38803419,-1.91796875,-0.025878906,-0.404785156,-0.465393066,2.418518066,0.549316406,-103.4578755,70.32136752,19.79194139,0
1635197221,0.708007813,-1.842773438,0.169433594,-0.816345215,0.480651855,0.793457031,-4.498168498,-134.645177,-10.1958486,-0.303710938,-1.741210938,0.951171875,-0.877380371,0.267028809,0.473022461,221.4598291,10.64566545,66.12307692,1.032714844,-1.257324219,1.185546875,-0.732421875,1.190185547,2.082824707,7.946764347,-25.93943834,31.63711844,-1.91796875,-0.025878906,-0.404785156,-0.465393066,2.418518066,0.549316406,-103.4578755,70.32136752,19.79194139,0
1635197221,0.708007813,-1.842773438,0.169433594,-0.816345215,0.480651855,0.793457031,-4.498168498,-134.645177,-10.1958486,-0.303710938,-1.741210938,0.951171875,-0.877380371,0.267028809,0.473022461,221.4598291,10.64566545,66.12307692,1.032714844,-1.257324219,1.185546875,-0.732421875,1.190185547,2.082824707,7.946764347,-25.93943834,31.63711844,-1.908203125,-0.013671875,-0.387207031,-0.40435791,1.487731934,0.366210938,-102.4083028,70.02148962,18.74236874,0
1635197222,0.707519531,-1.833984375,0.157714844,0.022888184,0.373840332,0.411987305,-4.498168498,-132.8459096,-10.1958486,-0.291992188,-1.751953125,0.925292969,-0.373840332,-0.015258789,0.23651123,219.9604396,9.296214896,66.12307692,1.025878906,-1.248535156,1.206542969,-1.190185547,0.640869141,2.494812012,7.047130647,-26.08937729,30.13772894,-1.908203125,-0.013671875,-0.387207031,-0.40435791,1.487731934,0.366210938,-102.4083028,70.02148962,18.74236874,0
1635197223,0.711914063,-1.8359375,0.170898438,0.038146973,1.388549805,0.915527344,-3.298656899,-132.9958486,-11.0954823,-0.293945313,-1.76171875,0.92578125,-0.999450684,-0.274658203,1.06048584,220.5601954,13.04468864,64.92356532,1.020996094,-1.24609375,1.180664063,-1.365661621,0.747680664,2.143859863,7.796825397,-24.73992674,29.08815629,-1.909667969,-0.016113281,-0.3515625,-2.296447754,0.16784668,0.9765625,-103.1579976,71.37094017,17.99267399,0
1635197224,0.711914063,-1.854492188,0.167480469,-1.693725586,0.839233398,0.938415527,-4.648107448,-132.9958486,-10.4957265,-0.293945313,-1.76171875,0.92578125,-0.999450684,-0.274658203,1.06048584,220.5601954,13.04468864,64.92356532,1.020996094,-1.24609375,1.180664063,-1.365661621,0.747680664,2.143859863,7.796825397,-24.73992674,29.08815629,-1.901855469,-0.018554688,-0.368164063,0.999450684,2.891540527,0.747680664,-102.8581197,71.07106227,17.24297924,0
1635197224,0.711914063,-1.854492188,0.167480469,-1.693725586,0.839233398,0.938415527,-4.648107448,-132.9958486,-10.4957265,-0.29296875,-1.76953125,0.937011719,-0.961303711,0.007629395,0.953674316,222.8092796,10.34578755,65.07350427,1.030273438,-1.245117188,1.194335938,-1.014709473,0.74005127,2.35748291,6.597313797,-24.14017094,28.63833944,-1.901855469,-0.018554688,-0.368164063,0.999450684,2.891540527,0.747680664,-102.8581197,71.07106227,17.24297924,0
1635197225,0.706054688,-1.84765625,0.134765625,-0.671386719,1.480102539,0.823974609,-4.048351648,-132.6959707,-11.0954823,-0.29296875,-1.76953125,0.937011719,-0.961303711,0.007629395,0.953674316,222.8092796,10.34578755,65.07350427,1.030273438,-1.245117188,1.194335938,-1.014709473,0.74005127,2.35748291,6.597313797,-24.14017094,28.63833944,-1.932617188,-0.030273438,-0.409667969,-3.089904785,1.052856445,0.579833984,-103.7577534,69.42173382,18.14261294,0
1635197225,0.706054688,-1.84765625,0.134765625,-0.671386719,1.480102539,0.823974609,-4.048351648,-132.6959707,-11.0954823,-0.30859375,-1.765136719,0.934082031,-1.091003418,-0.686645508,0.442504883,219.6605617,9.296214896,66.12307692,1.021972656,-1.232910156,1.18359375,-0.160217285,1.899719238,0.938415527,8.696459096,-24.58998779,29.68791209,-1.932617188,-0.030273438,-0.409667969,-3.089904785,1.052856445,0.579833984,-103.7577534,69.42173382,18.14261294,0
1635197226,0.7265625,-1.859375,0.125488281,-0.045776367,0.862121582,-0.549316406,-4.348229548,-133.4456654,-11.84517705,-0.312011719,-1.768554688,0.904296875,-1.770019531,1.70135498,1.564025879,219.8105006,9.746031746,67.02271062,1.021972656,-1.232910156,1.18359375,-0.160217285,1.899719238,0.938415527,8.696459096,-24.58998779,29.68791209,-1.931640625,-0.004882813,-0.416992188,-1.29699707,-0.389099121,1.190185547,-103.9076923,69.57167277,16.94310134,0
1635197226,0.7265625,-1.859375,0.125488281,-0.045776367,0.862121582,-0.549316406,-4.348229548,-133.4456654,-11.84517705,-0.312011719,-1.768554688,0.904296875,-1.770019531,1.70135498,1.564025879,219.8105006,9.746031746,67.02271062,1.029785156,-1.19140625,1.208984375,-0.099182129,0.839233398,2.84576416,6.747252747,-25.78949939,28.33846154,-1.931640625,-0.004882813,-0.416992188,-1.29699707,-0.389099121,1.190185547,-103.9076923,69.57167277,16.94310134,0
1635197227,0.73828125,-1.846191406,0.146972656,-2.624511719,-0.854492188,1.335144043,-5.547741148,-132.5460317,-11.24542125,-0.312011719,-1.768554688,0.904296875,-1.770019531,1.70135498,1.564025879,219.8105006,9.746031746,67.02271062,1.029785156,-1.19140625,1.208984375,-0.099182129,0.839233398,2.84576416,6.747252747,-25.78949939,28.33846154,-1.928710938,-0.020019531,-0.381835938,0.038146973,2.494812012,1.190185547,-101.958486,70.47130647,18.59242979,0
1635197227,0.73828125,-1.846191406,0.146972656,-2.624511719,-0.854492188,1.335144043,-5.547741148,-132.5460317,-11.24542125,-0.3046875,-1.778320313,0.915527344,-1.991271973,0.114440918,0.396728516,219.9604396,11.84517705,66.57289377,1.033203125,-1.21875,1.198730469,-1.342773438,0.755310059,3.318786621,7.796825397,-25.48962149,28.78827839,-1.928710938,-0.020019531,-0.381835938,0.038146973,2.494812012,1.190185547,-101.958486,70.47130647,18.59242979,0
1635197228,0.727539063,-1.830078125,0.153808594,-0.053405762,1.29699707,1.525878906,-3.748473748,-133.2957265,-11.995116,-0.314453125,-1.758789063,0.934570313,0.801086426,-0.030517578,0.762939453,222.6593407,10.1958486,65.67326007,0.991210938,-1.272949219,1.162109375,-2.326965332,1.243591309,3.074645996,6.147496947,-23.84029304,27.88864469,-1.912597656,-0.044433594,-0.395996094,1.205444336,2.136230469,0.793457031,-102.2583639,71.22100122,18.14261294,0
1635197229,0.753417969,-1.83203125,0.230957031,14.63317871,10.81085205,-5.004882813,-5.397802198,-132.6959707,-12.14505495,-0.335449219,-1.707519531,1.010253906,12.09259033,-2.479553223,3.807067871,220.2603175,11.24542125,66.27301587,0.991210938,-1.272949219,1.162109375,-2.326965332,1.243591309,3.074645996,6.147496947,-23.84029304,27.88864469,-1.970214844,-0.020996094,-0.385742188,1.693725586,-7.07244873,1.831054688,-100.3091575,70.02148962,21.14139194,0
1635197229,0.753417969,-1.83203125,0.230957031,14.63317871,10.81085205,-5.004882813,-5.397802198,-132.6959707,-12.14505495,-0.335449219,-1.707519531,1.010253906,12.09259033,-2.479553223,3.807067871,220.2603175,11.24542125,66.27301587,0.884277344,-1.426269531,1.044921875,-9.475708008,0.625610352,10.09368896,8.246642247,-25.18974359,29.98778999,-1.970214844,-0.020996094,-0.385742188,1.693725586,-7.07244873,1.831054688,-100.3091575,70.02148962,21.14139194,0
1635197230,0.717773438,-1.752441406,0.621582031,-2.586364746,1.907348633,3.273010254,-3.448595849,-132.5460317,-11.24542125,-0.375976563,-1.540039063,1.196289063,-1.113891602,4.417419434,-0.518798828,222.3594628,11.24542125,67.02271062,0.884277344,-1.426269531,1.044921875,-9.475708008,0.625610352,10.09368896,8.246642247,-25.18974359,29.98778999,-1.947753906,0.024414063,0.016601563,-4.56237793,1.762390137,0.282287598,-101.5086691,71.97069597,19.94188034,0
1635197230,0.717773438,-1.752441406,0.621582031,-2.586364746,1.907348633,3.273010254,-3.448595849,-132.5460317,-11.24542125,-0.375976563,-1.540039063,1.196289063,-1.113891602,4.417419434,-0.518798828,222.3594628,11.24542125,67.02271062,0.869628906,-1.482910156,1.028320313,0.663757324,-0.900268555,1.861572266,6.597313797,-25.18974359,31.63711844,-1.947753906,0.024414063,0.016601563,-4.56237793,1.762390137,0.282287598,-101.5086691,71.97069597,19.94188034,0
1635197231,0.7890625,-1.734375,0.468261719,-2.685546875,1.136779785,0.747680664,-3.448595849,-135.0949939,-10.94554335,-0.355957031,-1.657714844,1.083007813,-2.220153809,-0.564575195,1.136779785,224.1587302,11.24542125,67.32258852,0.869628906,-1.482910156,1.028320313,0.663757324,-0.900268555,1.861572266,6.597313797,-25.18974359,31.63711844,-1.948242188,-0.009277344,-0.231445313,1.426696777,2.578735352,-1.281738281,-102.5582418,72.27057387,15.44371184,0
1635197231,0.7890625,-1.734375,0.468261719,-2.685546875,1.136779785,0.747680664,-3.448595849,-135.0949939,-10.94554335,-0.355957031,-1.657714844,1.083007813,-2.220153809,-0.564575195,1.136779785,224.1587302,11.24542125,67.32258852,0.8984375,-1.416992188,1.077636719,-0.442504883,1.022338867,2.365112305,7.197069597,-24.58998779,31.03736264,-1.948242188,-0.009277344,-0.231445313,1.426696777,2.578735352,-1.281738281,-102.5582418,72.27057387,15.44371184,0
1635197232,0.780761719,-1.770507813,0.490234375,0.030517578,2.998352051,0.785827637,-2.548962149,-132.9958486,-10.04590965,-0.3828125,-1.633300781,1.094238281,0.213623047,0.08392334,0.846862793,224.0087912,8.846398046,68.22222222,0.895996094,-1.423339844,1.059570313,-1.281738281,1.846313477,2.044677734,6.747252747,-23.24053724,29.83785104,-1.959472656,-0.004882813,-0.185058594,-1.937866211,0.335693359,0.663757324,-101.5086691,71.97069597,20.24175824,0
1635197232,0.780761719,-1.770507813,0.490234375,0.030517578,2.998352051,0.785827637,-2.548962149,-132.9958486,-10.04590965,-0.3828125,-1.633300781,1.094238281,0.213623047,0.08392334,0.846862793,224.0087912,8.846398046,68.22222222,0.895996094,-1.423339844,1.059570313,-1.281738281,1.846313477,2.044677734,6.747252747,-23.24053724,29.83785104,-1.959472656,-0.004882813,-0.185058594,-1.937866211,0.335693359,0.663757324,-101.5086691,71.97069597,20.24175824,0
1635197233,0.771484375,-1.826171875,0.490722656,3.196716309,-1.63269043,-2.426147461,-3.748473748,-134.3452991,-9.296214896,-0.385253906,-1.635742188,1.086914063,1.853942871,-0.511169434,4.577636719,224.0087912,8.546520147,69.27179487,0.881347656,-1.449707031,1.032226563,-0.465393066,-0.900268555,4.806518555,6.897191697,-24.88986569,31.33724054,-1.959960938,0.024414063,-0.135253906,-4.356384277,-4.516601563,1.136779785,-101.5086691,71.22100122,20.24175824,0
1635197234,0.809570313,-1.688964844,0.645019531,0.32043457,1.396179199,1.419067383,-2.548962149,-134.4952381,-11.54529915,-0.392089844,-1.6171875,1.135742188,0,0.160217285,1.63269043,223.5589744,11.84517705,68.97191697,0.827148438,-1.452148438,1.05859375,-1.914978027,4.974365234,2.151489258,6.147496947,-24.14017094,28.63833944,-1.948242188,-0.027832031,-0.0625,-1.419067383,1.312255859,0.999450684,-102.4083028,71.07106227,19.04224664,0
1635197234,0.809570313,-1.688964844,0.645019531,0.32043457,1.396179199,1.419067383,-2.548962149,-134.4952381,-11.54529915,-0.392089844,-1.6171875,1.135742188,0,0.160217285,1.63269043,223.5589744,11.84517705,68.97191697,0.827148438,-1.452148438,1.05859375,-1.914978027,4.974365234,2.151489258,6.147496947,-24.14017094,28.63833944,-1.948242188,-0.027832031,-0.0625,-1.419067383,1.312255859,0.999450684,-102.4083028,71.07106227,19.04224664,0
1635197235,0.772460938,-1.698242188,0.612792969,-3.036499023,0.72479248,1.159667969,-4.198290598,-132.5460317,-12.29499389,-0.388183594,-1.62890625,1.123046875,-1.419067383,-0.228881836,-0.061035156,223.5589744,10.34578755,68.97191697,0.880371094,-1.41015625,1.094726563,-1.472473145,-0.205993652,2.365112305,5.997557998,-25.03980464,30.43760684,-1.96484375,-0.018554688,-0.102539063,-1.953125,1.083374023,0.495910645,-103.1579976,71.82075702,17.99267399,0
1635197235,0.772460938,-1.698242188,0.612792969,-3.036499023,0.72479248,1.159667969,-4.198290598,-132.5460317,-12.29499389,-0.388183594,-1.62890625,1.123046875,-1.419067383,-0.228881836,-0.061035156,223.5589744,10.34578755,68.97191697,0.880371094,-1.41015625,1.094726563,-1.472473145,-0.205993652,2.365112305,5.997557998,-25.03980464,30.43760684,-1.956054688,-0.030761719,-0.114257813,-2.838134766,0.968933105,1.159667969,-101.5086691,71.67081807,18.59242979,0
1635197236,0.797363281,-1.727050781,0.602539063,0.953674316,1.655578613,0.190734863,-3.148717949,-134.645177,-11.6952381,-0.393554688,-1.624023438,1.143554688,-0.839233398,0.244140625,0.663757324,224.3086691,11.0954823,67.92234432,0.881347656,-1.409179688,1.099121094,-1.21307373,0.793457031,2.098083496,6.897191697,-26.38925519,30.28766789,-1.956054688,-0.030761719,-0.114257813,-2.838134766,0.968933105,1.159667969,-101.5086691,71.67081807,18.59242979,0
1635197236,0.797363281,-1.727050781,0.602539063,0.953674316,1.655578613,0.190734863,-3.148717949,-134.645177,-11.6952381,-0.393554688,-1.624023438,1.143554688,-0.839233398,0.244140625,0.663757324,224.3086691,11.0954823,67.92234432,0.881347656,-1.409179688,1.099121094,-1.21307373,0.793457031,2.098083496,6.897191697,-26.38925519,30.28766789,-1.952636719,-0.024902344,-0.081054688,-2.03704834,0.450134277,0.694274902,-100.9089133,71.97069597,16.79316239,0
1635197237,0.797851563,-1.708984375,0.579589844,-0.755310059,1.197814941,0.709533691,-2.698901099,-132.0962149,-10.64566545,-0.379882813,-1.620605469,1.144042969,-0.617980957,-0.640869141,1.091003418,224.1587302,10.94554335,68.07228327,0.8671875,-1.413085938,1.083984375,-1.083374023,1.220703125,1.945495605,5.997557998,-24.73992674,30.88742369,-1.952636719,-0.024902344,-0.081054688,-2.03704834,0.450134277,0.694274902,-100.9089133,71.97069597,16.79316239,0
1635197237,0.797851563,-1.708984375,0.579589844,-0.755310059,1.197814941,0.709533691,-2.698901099,-132.0962149,-10.64566545,-0.379882813,-1.620605469,1.144042969,-0.617980957,-0.640869141,1.091003418,224.1587302,10.94554335,68.07228327,0.8671875,-1.413085938,1.083984375,-1.083374023,1.220703125,1.945495605,5.997557998,-24.73992674,30.88742369,-1.952636719,-0.024902344,-0.081054688,-2.03704834,0.450134277,0.694274902,-100.9089133,71.97069597,16.79316239,0
1635197239,0.863769531,-1.731933594,0.48828125,-7.888793945,-6.202697754,-0.831604004,-3.298656899,-135.2449328,-10.4957265,-0.403320313,-1.634277344,1.083496094,-9.902954102,8.712768555,-5.828857422,226.8576313,11.0954823,70.62124542,0.791503906,-1.356933594,1.112792969,47.59216309,-3.898620605,-37.42980957,4.947985348,-26.53919414,30.13772894,-2.008300781,-0.005371094,-0.06640625,-1.457214355,14.12963867,1.838684082,-100.6090354,72.87032967,17.69279609,0
1635197239,0.863769531,-1.731933594,0.48828125,-7.888793945,-6.202697754,-0.831604004,-3.298656899,-135.2449328,-10.4957265,-0.403320313,-1.634277344,1.083496094,-9.902954102,8.712768555,-5.828857422,226.8576313,11.0954823,70.62124542,1.162597656,-0.861328125,1.416015625,-13.87786865,0.312805176,9.994506836,7.197069597,-25.18974359,27.58876679,-2.008300781,-0.005371094,-0.06640625,-1.457214355,14.12963867,1.838684082,-100.6090354,72.87032967,17.69279609,0
1635197240,0.885742188,-1.767578125,0.336425781,8.62121582,2.555847168,-2.449035645,-4.498168498,-131.796337,-11.995116,-0.462402344,-1.6875,0.985351563,8.331298828,4.234313965,2.807617188,225.8080586,9.596092796,70.02148962,1.162597656,-0.861328125,1.416015625,-13.87786865,0.312805176,9.994506836,7.197069597,-25.18974359,27.58876679,-1.922363281,0.037109375,-0.247558594,12.29858398,9.27734375,1.655578613,-101.808547,71.82075702,18.29255189,0
