q0_back_mid,q1_back_mid,q2_back_mid,q3_back_mid,Timestamp,category
0.996926486492157,-0.0007390389801003039,0.01232470478862524,0.05112742260098457,1637174653.316118,0
0.996928870677948,0.004970910958945751,0.009753631427884102,0.05138695240020752,1637174653.436232,0
0.9968920946121216,-0.0053137498907744884,0.012529202736914158,0.05146925523877144,1637174653.502583,0
0.9969014525413513,-0.0025051061529666185,0.011680034920573235,0.05169357359409332,1637174653.629813,0
0.996864378452301,-0.0021418598480522633,0.014180588535964489,0.05180571228265762,1637174653.798223,0
0.9969401955604553,-0.0020400749053806067,0.00646226666867733,0.051888249814510345,1637174653.857197,0
0.9969296455383301,-0.0016182607505470514,0.006475476082414389,0.05210522189736366,1637174654.037191,0
0.9968668818473816,0.0032682528253644705,0.011111045256257057,0.05244320631027222,1637174654.098458,0
0.9968758821487427,-0.0012291172752156854,0.010338474996387959,0.052516013383865356,1637174654.218735,0
0.9968822598457336,9.689138096291572e-06,0.0070946174673736095,0.05295217037200928,1637174654.337767,0
0.9968298077583313,-0.00698643596842885,0.01025785505771637,0.052949123084545135,1637174654.456427,0
0.9968374371528625,-0.0009711248567327857,0.010783150792121887,0.0531652495265007,1637174654.576052,0
0.9968245625495911,-0.006952882744371891,0.009864680469036102,0.05312926694750786,1637174654.636845,0
0.9968516230583191,-0.0027487927582114935,0.006516065914183855,0.053528692573308945,1637174654.756836,0
0.9967970848083496,-0.005041750613600016,0.01057539414614439,0.05371975526213646,1637174654.876069,0
0.9968065619468689,0.00027270070859231055,0.009179186075925827,0.054043736308813095,1637174654.996469,0
0.9967895150184631,0.0024173667188733816,0.009060666896402836,0.05432318523526192,1637174655.11637,0
0.9967369437217712,0.003178286598995328,0.013076703995466232,0.05441969633102417,1637174655.235441,0
0.9966995716094971,-0.0002834636834450066,0.015098094008862972,0.0546729639172554,1637174655.297865,0
0.9967774152755737,-0.0009633838781155646,0.007430582772940397,0.054835397750139236,1637174655.419756,0
0.9966968894004822,-0.003000401658937335,0.013326109386980534,0.055099233984947205,1637174655.537751,0
0.9967042803764343,-0.006493628956377506,0.011219781823456287,0.05513763055205345,1637174655.655264,0
0.9967259168624878,-0.0013707565376535058,0.009233205579221249,0.055481258779764175,1637174655.716792,0
0.9966723322868347,-0.0077398899011313915,0.010397553443908691,0.055709145963191986,1637174655.837835,0
0.9967052936553955,-0.001968597061932087,0.008245603181421757,0.05598952993750572,1637174655.962407,0
0.9966813921928406,0.0023893234319984913,0.009330914355814457,0.056224796921014786,1637174656.07842,0
0.9965985417366028,0.0036563961766660213,0.014675606042146683,0.05647812411189079,1637174656.19791,0
0.9965919256210327,-0.002438906580209732,0.014679446816444397,0.05665833503007889,1637174656.316918,0
0.9965988993644714,0.003440561005845666,0.013097433373332024,0.05687197670340538,1637174656.435914,0
0.9965550303459167,-0.0012751321773976088,0.016002122312784195,0.05698883906006813,1637174656.497907,0
0.99656081199646,-0.007405046373605728,0.01325784157961607,0.05712321400642395,1637174656.677896,0
0.996597945690155,-0.0002263924980070442,0.011175716295838356,0.057410065084695816,1637174656.79782,0
0.9966157674789429,-0.002457328839227557,0.0073117357678711414,0.05766769126057625,1637174656.912908,0
0.9965203404426575,-0.0009808862814679742,0.014791810885071754,0.05791883170604706,1637174657.037248,0
0.9965256452560425,-0.007123112212866545,0.012025565840303898,0.058040276169776917,1637174657.165824,0
0.9965548515319824,-0.0045226518996059895,0.009311169385910034,0.05829881504178047,1637174657.275821,0
0.996522843837738,-0.0011534441728144884,0.012030678801238537,0.05851573124527931,1637174657.39582,0
0.9965659379959106,-0.0028048574458807707,0.006371801253408194,0.05861997231841087,1637174657.457828,0
0.9965299963951111,-0.005794001743197441,0.008048479445278645,0.058806318789720535,1637174657.583308,0
0.9964805841445923,0.000850341166369617,0.012833451852202415,0.05906275287270546,1637174657.704314,0
0.9964927434921265,0.0017511140322312713,0.010930199176073074,0.05922279134392738,1637174657.820304,0
0.9964843392372131,0.006525885779410601,0.00854172557592392,0.05942337587475777,1637174657.93632,0
0.9965168237686157,-0.0016209757886826992,0.005525186657905579,0.059576913714408875,1637174658.05731,0
0.9964767098426819,-0.0014441541861742735,0.009509457275271416,0.059749651700258255,1637174658.176306,0
0.9964248538017273,-0.0037444911431521177,0.012575735338032246,0.059938568621873856,1637174658.296405,0
0.996446967124939,-0.0014159169513732195,0.010428314097225666,0.060085829347372055,1637174658.41741,0
0.9963200688362122,0.005587723106145859,0.017503267154097557,0.060297612100839615,1637174658.477407,0
0.9964428544044495,-0.001328656217083335,0.00818683672696352,0.06050805747509003,1637174658.657413,0
0.9964303374290466,-0.004194243345409632,0.007768236566334963,0.06063716858625412,1637174658.776412,0
0.9963834285736084,0.004023788496851921,0.011084692552685738,0.060894425958395004,1637174658.897427,0
0.9963833689689636,-0.00015660976350773126,0.010763891972601414,0.061088528484106064,1637174659.017453,0
0.9963810443878174,-0.0005971997161395848,0.010314345359802246,0.0612034946680069,1637174659.0764,0
0.9963761568069458,0.0029650796204805374,0.007211823016405106,0.061663441359996796,1637174659.256602,0
0.9962906837463379,0.0003878741408698261,0.013617844320833683,0.06201953813433647,1637174659.377602,0
0.9962944984436035,0.0027406516019254923,0.01233864389359951,0.06216607242822647,1637174659.437588,0
0.9963118433952332,-0.005415468942373991,0.009189865551888943,0.062263403087854385,1637174659.557586,0
0.9963164925575256,-0.003009445033967495,0.008537798188626766,0.0624498650431633,1637174659.737599,0
0.9962438344955444,0.0011902592377737164,0.01414890494197607,0.06264214217662811,1637174659.857983,0
0.9962315559387207,0.007323691621422768,0.011471536941826344,0.06296797096729279,1637174659.977988,0
0.9962441325187683,-1.6339396097464487e-05,0.012394221499562263,0.06301666796207428,1637174660.049371,0
0.9962007403373718,-0.00303846993483603,0.01483591552823782,0.06310032308101654,1637174660.158363,0
0.9962034225463867,0.0006184974918141961,0.013355069793760777,0.063458651304245,1637174660.281367,0
0.9961410164833069,0.002013785531744361,0.01583767868578434,0.06383738666772842,1637174660.45766,0
0.9961796998977661,-0.0017067549051716924,0.012830259278416634,0.06392203271389008,1637174660.519243,0
0.9962131977081299,-0.0025556054897606373,0.009219061583280563,0.06399921327829361,1637174660.699289,0
0.9961512684822083,-0.006590204779058695,0.012712407857179642,0.06406933814287186,1637174660.816517,0
0.9961815476417542,0.005786099471151829,0.008660349063575268,0.06435569375753403,1637174660.877513,0
0.9961517453193665,-0.010254452005028725,0.0076411268673837185,0.0643879622220993,1637174660.998515,0
0.9961422681808472,-0.009944945573806763,0.008794859983026981,0.06444050371646881,1637174661.11847,0
0.9961405396461487,0.0006164515507407486,0.01119469478726387,0.06485330313444138,1637174661.253471,0
0.9961317181587219,0.0018597437301650643,0.010978367179632187,0.0650007501244545,1637174661.417481,0
0.9961603879928589,-0.0009747599251568317,0.006191529333591461,0.06521952152252197,1637174661.476471,0
0.9961042404174805,0.004653336480259895,0.009868435561656952,0.06546057760715485,1637174661.599481,0
0.9961310029029846,-0.0009485202026553452,0.00771979009732604,0.06550033390522003,1637174661.716474,0
0.9960591197013855,-0.0007145784911699593,0.012975952588021755,0.06576190888881683,1637174661.897487,0
0.9960450530052185,0.0008315541199408472,0.012494223192334175,0.06606467068195343,1637174662.016478,0
0.9960602521896362,-0.007364756427705288,0.007794559467583895,0.06615514308214188,1637174662.138483,0
0.9960371255874634,-0.005284180864691734,0.010685079731047153,0.06629614531993866,1637174662.257482,0
0.9959839582443237,-0.0033843228593468666,0.01485767774283886,0.06641430407762527,1637174662.37748,0
0.9960335493087769,0.0018024517921730876,0.00961526483297348,0.06670097261667252,1637174662.498978,0
0.9960303902626038,-0.005728504154831171,0.0063925799913704395,0.06691437214612961,1637174662.618941,0
0.9959930181503296,-0.004012918099761009,0.01069068443030119,0.06704913824796677,1637174662.735902,0
0.9960119128227234,-0.0008262569317594171,0.00922730378806591,0.06709881871938705,1637174662.795895,0
0.9959884881973267,-0.0002620228915475309,0.009994487278163433,0.06733797490596771,1637174662.977181,0
0.9959688186645508,0.0009672027081251144,0.010811683721840382,0.06750426441431046,1637174663.055959,0
0.9959781765937805,-0.004780128598213196,0.008312181569635868,0.06755568087100983,1637174663.217968,0
0.9959197640419006,-0.0052941590547561646,0.012373094446957111,0.06774922460317612,1637174663.337364,0
0.9959250688552856,-0.002493513748049736,0.011917311698198318,0.06791748851537704,1637174663.457366,0
0.9958368539810181,0.0010374670382589102,0.016863085329532623,0.0681949108839035,1637174663.577357,0
0.9959102869033813,0.0019460475305095315,0.010826615616679192,0.06833849102258682,1637174663.638351,0
0.9959254860877991,-0.006821082904934883,0.004678964149206877,0.06849606335163116,1637174663.816352,0
0.995853841304779,0.0014092348283156753,0.013193471357226372,0.06874602288007736,1637174663.876351,0
0.9958992004394531,0.006076800171285868,0.006672227755188942,0.06878592073917389,1637174664.057362,0
0.9958739876747131,-0.0028816210106015205,0.010387465357780457,0.06890042126178741,1637174664.176373,0
0.9958935379981995,-0.0012602029601112008,0.0070467558689415455,0.06908473372459412,1637174664.236401,0
0.995846152305603,-0.0027594491839408875,0.011632437817752361,0.06911017745733261,1637174664.415323,0
0.9958581328392029,-0.0007860077894292772,0.009699742309749126,0.06928354501724243,1637174664.476362,0
0.9957775473594666,-0.0035663489252328873,0.014147544279694557,0.06958071887493134,1637174664.596819,0
0.995811402797699,0.0006497360300272703,0.01116107776761055,0.06972719728946686,1637174664.719833,0
0.9957959055900574,-0.007874131202697754,0.008856235072016716,0.06983936578035355,1637174664.841832,0
0.9957637786865234,0.0037664843257516623,0.01194229256361723,0.07017959654331207,1637174664.957825,0
0.9957603216171265,0.0021130028180778027,0.011741059832274914,0.07033123821020126,1637174665.076818,0
0.9957690238952637,-0.006997148506343365,0.008656660094857216,0.07034028321504593,1637174665.197531,0
0.995663046836853,-0.0152141023427248,0.010147101245820522,0.07034239172935486,1637174665.258521,0
0.9957790374755859,0.0013789435615763068,0.00807012990117073,0.07060618698596954,1637174665.376371,0
0.9957436323165894,0.00013496384781319648,0.010893722996115685,0.07073332369327545,1637174665.514784,0
0.9957671165466309,0.0047422065399587154,0.0058636837638914585,0.07084422558546066,1637174665.616801,0
0.9956935048103333,-0.006700689438730478,0.011699027381837368,0.07099509239196777,1637174665.692793,0
0.995754063129425,-0.0027261613868176937,0.005724589806050062,0.07114807516336441,1637174665.856098,0
0.9957551956176758,0.0003278210642747581,0.0033429197501391172,0.07133400440216064,1637174665.917092,0
0.9956108927726746,-0.013017590157687664,0.011187359690666199,0.07135388255119324,1637174666.038237,0
0.9957018494606018,-0.007896749302744865,0.004343318287283182,0.0715874657034874,1637174666.160297,0
0.9956281781196594,0.0033883824944496155,0.013657144270837307,0.07179214805364609,1637174666.28325,0
0.9956504702568054,0.003228585235774517,0.009820796549320221,0.0721224769949913,1637174666.456242,0
0.9956697821617126,-0.0002919012331403792,0.007199501618742943,0.07223116606473923,1637174666.517331,0
0.9956288933753967,-0.00601551029831171,0.008437522687017918,0.0724121630191803,1637174666.697355,0
0.9955950379371643,-0.007270237430930138,0.008843610994517803,0.07271165400743484,1637174666.816337,0
0.9955872893333435,0.004592896904796362,0.010525805875658989,0.07281091064214706,1637174666.878339,0
0.9955986738204956,-0.0034493827261030674,0.009832457639276981,0.07282210141420364,1637174667.004392,0
0.9955899119377136,0.0044500199146568775,0.008751112967729568,0.07302003353834152,1637174667.117349,0
0.9955477714538574,-0.009328942745923996,0.008580103516578674,0.07315266132354736,1637174667.238335,0
0.9955058693885803,0.0032096756622195244,0.013530474156141281,0.07349711656570435,1637174667.3614,0
0.9955708384513855,-0.0020045714918524027,0.007405697833746672,0.0735359638929367,1637174667.537347,0
0.9955464601516724,-0.00211142236366868,0.008541715331375599,0.07373903691768646,1637174667.655607,0
0.9954825043678284,-0.0007231190102174878,0.014258124865591526,0.07374237477779388,1637174667.718578,0
0.9955182075500488,0.002109749708324671,0.010244684293866158,0.07390709966421127,1637174667.836029,0
0.9955008625984192,0.0032204408198595047,0.009371615014970303,0.0742165669798851,1637174667.957698,0
0.9955115914344788,-0.0029762634076178074,0.007717219181358814,0.07427193224430084,1637174668.077754,0
0.99538254737854,0.0004776506102643907,0.016128499060869217,0.07469993829727173,1637174668.19889,0
0.9954001307487488,0.001770466798916459,0.013680624775588512,0.07493478059768677,1637174668.318139,0
0.995451033115387,-0.0021805211436003447,0.008372276090085506,0.07503489404916763,1637174668.436231,0
0.9953643083572388,0.005817973520606756,0.013176423497498035,0.0752977505326271,1637174668.560235,0
0.9954102635383606,-0.0007903618970885873,0.009087775833904743,0.07551966607570648,1637174668.67571,0
0.9953584671020508,-0.001515823882073164,0.01191568374633789,0.07579778134822845,1637174668.737134,0
0.9953123927116394,0.009767862036824226,0.010956482961773872,0.0759265348315239,1637174668.85729,0
0.9952560663223267,-0.005954984575510025,0.01671416684985161,0.07600932568311691,1637174668.97767,0
0.995374858379364,0.0010856217704713345,0.007243851199746132,0.07617713510990143,1637174669.09516,0
0.9953570365905762,-0.006480954121798277,0.006298396270722151,0.07622770965099335,1637174669.158074,0
0.9951879978179932,0.006346666719764471,0.018292687833309174,0.07650386542081833,1637174669.278616,0
0.9953023195266724,-0.003144197165966034,0.010583247058093548,0.07667489349842072,1637174669.397536,0
0.9952532052993774,0.0035137315280735493,0.013211655430495739,0.07688713818788528,1637174669.515603,0
0.9952880144119263,-0.0018350881291553378,0.010584704577922821,0.07690190523862839,1637174669.521614,0
0.9952653646469116,-0.0022058894392102957,0.01057411264628172,0.07718702405691147,1637174669.755363,0
0.9952449202537537,-0.0038853262085467577,0.011278185993432999,0.07729293406009674,1637174669.819375,0
0.995285153388977,0.00044552626786753535,0.0025947019457817078,0.077644944190979,1637174669.937361,0
0.9952313303947449,0.0016131324227899313,0.008984486572444439,0.07784301787614822,1637174670.116264,0
0.9951292872428894,-0.014766085892915726,0.009117050096392632,0.07773985713720322,1637174670.121264,0
0.9951997995376587,-0.001913220970891416,0.010131330229341984,0.07809650897979736,1637174670.297776,0
0.9951433539390564,0.004642697516828775,0.011721262708306313,0.07847470790147781,1637174670.417716,0
0.9951726794242859,-0.002346684690564871,0.01053602248430252,0.07837758213281631,1637174670.537005,0
0.9951619505882263,-0.003244823543354869,0.010798499919474125,0.07843969762325287,1637174670.65571,0
0.9951459765434265,0.0013616165379062295,0.011431408114731312,0.07861322909593582,1637174670.7181,0
0.9951053857803345,0.005737271625548601,0.01257878728210926,0.07874859869480133,1637174670.838368,0
0.9951438307762146,0.0015476976986974478,0.009865815751254559,0.07884947955608368,1637174670.921236,0
0.9950897693634033,-0.0025447835214436054,0.012067766860127449,0.07919219881296158,1637174671.078027,0
0.9950727224349976,-0.000570493983104825,0.013052203692495823,0.0792977586388588,1637174671.198199,0
0.9950587749481201,-0.007410758174955845,0.01159580796957016,0.07934939116239548,1637174671.315532,0
0.9950781464576721,0.0032446852419525385,0.010159759782254696,0.07958610355854034,1637174671.378491,0
0.9949637651443481,-0.008502664044499397,0.016263168305158615,0.07960580289363861,1637174671.555048,0
0.9949973821640015,0.0027588289231061935,0.013188205659389496,0.08016131073236465,1637174671.675239,0
0.9949560761451721,0.002363138599321246,0.015582175925374031,0.08025439083576202,1637174671.737239,0
0.9949724674224854,0.006496849004179239,0.012693917378783226,0.08033359795808792,1637174671.8584,0
0.9950223565101624,-0.004760597832500935,0.009103519842028618,0.08033277839422226,1637174671.979,0
0.9950137138366699,0.0011617237469181418,0.008841491304337978,0.08059802651405334,1637174672.096069,0
0.9949198365211487,0.005802956875413656,0.014554552733898163,0.0807202160358429,1637174672.158329,0
0.9949380159378052,0.0028460544999688864,0.013373121619224548,0.08086354285478592,1637174672.236807,0
0.99493408203125,0.005286478437483311,0.010029089637100697,0.08127414435148239,1637174672.398524,0
0.9949349761009216,0.0005751790013164282,0.0113621661439538,0.0812564343214035,1637174672.515858,0
0.9949336051940918,-0.006411495618522167,0.009233944118022919,0.08129440993070602,1637174672.576053,0
0.9948859810829163,-0.012325623072683811,0.007855935022234917,0.08133731037378311,1637174672.697765,0
0.9949431419372559,-0.0032725483179092407,0.007692196872085333,0.08152875304222107,1637174672.816022,0
0.9949160218238831,-0.0005425487761385739,0.00932212546467781,0.0817466750741005,1637174672.878531,0
0.9949051141738892,0.003029086161404848,0.008047163486480713,0.08196453005075455,1637174672.995905,0
0.9948654770851135,-0.006394047290086746,0.011020938865840435,0.08190126717090607,1637174673.06053,0
0.9948299527168274,-0.004072803538292646,0.013058356009423733,0.08218026906251907,1637174673.235696,0
0.9948340058326721,-0.0010386693757027388,0.012118210084736347,0.08236970007419586,1637174673.298621,0
0.9948298335075378,0.0032799935434013605,0.010178971104323864,0.08262764662504196,1637174673.41607,0
0.9948190450668335,-0.000804134935606271,0.010180758312344551,0.08281493186950684,1637174673.536622,0
0.9947407245635986,-0.001207194640301168,0.014897954650223255,0.08303312957286835,1637174673.656622,0
0.9947080612182617,0.000508476048707962,0.016418086364865303,0.08314599841833115,1637174673.718621,0
0.9947389960289001,0.004870135802775621,0.011893631890416145,0.08340893685817719,1637174673.837769,0
0.994769811630249,0.0022421376779675484,0.008864915929734707,0.08352619409561157,1637174673.958541,0
0.9947587847709656,-0.0002887324371840805,0.008389003574848175,0.08374190330505371,1637174674.077903,0
0.9947150349617004,-0.005712500773370266,0.009926027618348598,0.08389677852392197,1637174674.198826,0
0.9946070313453674,0.005095668137073517,0.016669388860464096,0.08414187282323837,1637174674.318203,0
0.9946930408477783,0.005758087150752544,0.008822466246783733,0.08427873998880386,1637174674.436086,0
0.9946951866149902,-0.005920577794313431,0.008678006008267403,0.08425448834896088,1637174674.497318,0
0.994665801525116,-0.0007976482156664133,0.010986458510160446,0.08453615009784698,1637174674.615776,0
0.9946388602256775,-0.0032001647632569075,0.012619725428521633,0.08456887304782867,1637174674.735567,0
0.9946616291999817,-0.00016535443137399852,0.008893096819519997,0.08483462035655975,1637174674.856623,0
0.9945658445358276,0.009074999950826168,0.011031745932996273,0.08521897345781326,1637174674.976487,0
0.9945738911628723,-0.000664763618260622,0.013494153507053852,0.08525829762220383,1637174675.035736,0
0.9945473074913025,-0.0014757364988327026,0.014525603502988815,0.0853796973824501,1637174675.156289,0
0.9946189522743225,0.0011237651342526078,0.007158324122428894,0.08548761904239655,1637174675.277184,0
0.9946180582046509,-0.0019955490715801716,0.0044185686856508255,0.08567093312740326,1637174675.395967,0
0.9945457577705383,0.00025185386766679585,0.010382428765296936,0.0860198512673378,1637174675.516728,0
0.9945083856582642,-0.0003199949278496206,0.012705517932772636,0.08613356202840805,1637174675.636324,0
0.9945396780967712,-0.0011654045665636659,0.008811838924884796,0.08625363558530807,1637174675.756559,0
0.9945003390312195,-0.006208422128111124,0.010806174948811531,0.08627034723758698,1637174675.875896,0
0.9945324659347534,-0.006197093985974789,0.005936108995229006,0.08637010306119919,1637174675.938486,0
0.9945118427276611,-0.006153815425932407,0.005102656781673431,0.08666089922189713,1637174676.058266,0
0.994469940662384,-0.0033983071334660053,0.010199882090091705,0.08684167265892029,1637174676.178564,0
0.9944441318511963,-0.005417562089860439,0.011479532346129417,0.08687851577997208,1637174676.295361,0
0.9944837093353271,0.0022410338278859854,0.007150829769670963,0.0870298370718956,1637174676.356363,0
0.994384229183197,-5.9268590121064335e-05,0.015342364087700844,0.08713112026453018,1637174676.478226,0
0.9944698810577393,0.004925827961415052,0.003327530575916171,0.0873064249753952,1637174676.598102,0
0.9943414926528931,-0.003161343978717923,0.01533892098814249,0.08756087720394135,1637174676.718454,0
0.9944189786911011,-5.468309245770797e-05,0.008484503254294395,0.08767350763082504,1637174676.836742,0
0.9943569302558899,-0.0020380935166031122,0.013140033930540085,0.08777691423892975,1637174676.956037,0
0.994386613368988,-0.0034723833668977022,0.009481045417487621,0.08787231892347336,1637174677.016411,0
0.9943863153457642,-0.003349445527419448,0.008081442676484585,0.0880161002278328,1637174677.136577,0
0.9943808317184448,-0.00278043863363564,0.00829966738820076,0.08808045834302902,1637174677.259711,0
0.9942789673805237,0.0064721787348389626,0.012227087281644344,0.08857231587171555,1637174677.378089,0
0.9941965341567993,-0.005455083679407835,0.01826702244579792,0.088523730635643,1637174677.443251,0
0.9942903518676758,-0.00336861633695662,0.010729609057307243,0.08881451934576035,1637174677.616184,0
0.994307279586792,-0.0032440288923680782,0.0069772955030202866,0.08900398015975952,1637174677.738138,0
0.9942682981491089,-0.0005113294464536011,0.01028524711728096,0.08917506784200668,1637174677.857359,0
0.9942370057106018,-0.006381166633218527,0.0115044005215168,0.08914634585380554,1637174677.864306,0
0.9942358136177063,-0.0034326151944696903,0.009432309307157993,0.08956634998321533,1637174678.037119,0
0.9941508173942566,-0.014784090220928192,0.006602616515010595,0.08960437774658203,1637174678.127339,0
0.9942009449005127,0.006749612744897604,0.008794290013611317,0.08982642740011215,1637174678.232852,0
0.994200587272644,-0.002853184938430786,0.007133882958441973,0.09018739312887192,1637174678.395632,0
0.9941360354423523,-0.002455896930769086,0.01313770841807127,0.09023302793502808,1637174678.40067,0
0.9941522479057312,-0.00767066515982151,0.00811992771923542,0.09036161005496979,1637174678.524114,0
0.9941423535346985,0.001448901486583054,0.008796326816082,0.09071452915668488,1637174678.696685,0
0.9941049218177795,-0.0045949784107506275,0.01041179895401001,0.09084923565387726,1637174678.818262,0
0.9940869808197021,-0.0022459211759269238,0.011909512802958488,0.09095007926225662,1637174678.935493,0
0.9940510392189026,0.0029185975436121225,0.012805837206542492,0.09119867533445358,1637174679.055624,0
0.9940792918205261,-0.0024751084856688976,0.009432157501578331,0.09132164716720581,1637174679.116625,0
0.9941012263298035,-0.001471295370720327,0.005488506052643061,0.0914250835776329,1637174679.236077,0
0.9940688014030457,-0.0008712368435226381,0.00777193158864975,0.0916181281208992,1637174679.356587,0
0.9940593242645264,0.003307884559035301,0.0057807196862995625,0.09181143343448639,1637174679.428582,0
0.9940285682678223,-0.00045076775131747127,0.008415206335484982,0.09200338274240494,1637174679.715596,0
0.9939663410186768,-0.0007894361624494195,0.011793716810643673,0.09229989349842072,1637174679.835649,0
0.9939576387405396,-0.0015176704619079828,0.01196267269551754,0.09236525744199753,1637174679.89866,0
0.9939597249031067,-0.0012417244724929333,0.009403708390891552,0.09264134615659714,1637174680.01669,0
0.9939450621604919,0.00024246236716862768,0.00875525176525116,0.09286900609731674,1637174680.112261,0
0.9939168095588684,-0.0010883559007197618,0.009025213308632374,0.09313970804214478,1637174680.255839,0
0.9939168095588684,-0.0010883559007197618,0.009025213308632374,0.09313970804214478,1637174680.255839,0
0.9938501715660095,0.00740860914811492,0.009809942916035652,0.09347885102033615,1637174680.496241,0
0.99383944272995,-0.003420555265620351,0.011883093044161797,0.09358011186122894,1637174680.615853,0
0.9938554763793945,0.0022975895553827286,0.010032984428107738,0.09366612881422043,1637174680.619844,0
0.9938061237335205,-0.0010657189413905144,0.012134885415434837,0.09396665543317795,1637174680.795943,0
0.9938064813613892,-0.0025281452108174562,0.010772794485092163,0.09409541636705399,1637174680.915941,0
0.9937753081321716,0.003921245224773884,0.010966288857161999,0.09435320645570755,1637174681.036354,0
0.9936873316764832,0.004009154625236988,0.01644958183169365,0.0944751501083374,1637174681.096668,0
0.9937241673469543,0.005840163677930832,0.011975870467722416,0.09466982632875443,1637174681.217543,0
0.9936826229095459,0.00045923874131403863,0.0157734714448452,0.0947246253490448,1637174681.336074,0
0.9937542080879211,0.0014111131895333529,0.009860155172646046,0.09477259963750839,1637174681.455743,0
0.9937001466751099,-0.00037436658749356866,0.011376610957086086,0.09517673403024673,1637174681.516136,0
0.9923497438430786,-0.0013318180572241545,0.010435312986373901,0.10843943059444427,1637174720.927439,0
0.9923235774040222,-0.003431215649470687,0.011344523169100285,0.10854271799325943,1637174721.05286,0
0.9922811388969421,-0.0094569968059659,0.011671550571918488,0.10853330045938492,1637174721.139397,0
0.9922811985015869,0.004827097523957491,0.01030984241515398,0.10897622257471085,1637174721.292878,0
0.9922938346862793,-0.003091237274929881,0.00911993719637394,0.10903522372245789,1637174721.412847,0
0.9922808408737183,-0.0005127332988195121,0.009015733376145363,0.10920431464910507,1637174721.531657,0
0.9921925663948059,-0.0018270618747919798,0.013937246054410934,0.10946960747241974,1637174721.652712,0
0.9920969009399414,0.007335355971008539,0.01665482483804226,0.10972364246845245,1637174721.772288,0
0.9921697378158569,0.0043130721896886826,0.011705733835697174,0.10986839979887009,1637174721.892849,0
0.9921655654907227,0.00026755480212159455,0.011529444716870785,0.11000793427228928,1637174722.01356,0
0.9921232461929321,-0.009362523443996906,0.010236047208309174,0.11011968553066254,1637174722.072541,0
0.9920675754547119,-0.0030903471633791924,0.014445288106799126,0.11050381511449814,1637174722.192936,0
0.9920973777770996,0.0035451350267976522,0.010880164802074432,0.11063122004270554,1637174722.312342,0
0.992117702960968,0.0028635086491703987,0.007841340266168118,0.11072607338428497,1637174722.492683,0
0.992026686668396,-0.011788133531808853,0.009905870072543621,0.11078573763370514,1637174722.552463,0
0.9920562505722046,-0.007910129614174366,0.007228081580251455,0.11107541620731354,1637174722.726618,0
0.9919826984405518,-0.0013604939449578524,0.01357145793735981,0.11140629649162292,1637174722.850958,0
0.9919995069503784,0.005985411815345287,0.009206227958202362,0.11155173927545547,1637174722.912361,0
0.9920226335525513,-0.0018117270665243268,0.007259575184434652,0.11164020001888275,1637174723.033703,0
0.9919585585594177,-0.0005093906074762344,0.012452136725187302,0.11176120489835739,1637174723.151194,0
0.9919016361236572,-0.005003788974136114,0.013755596242845058,0.11200349777936935,1637174723.330891,0
0.9918835759162903,0.00458776019513607,0.012766499072313309,0.11229393631219864,1637174723.395847,0
