q0_back_mid,q1_back_mid,q2_back_mid,q3_back_mid,Timestamp,q0_back_low,q1_back_low,q2_back_low,q3_back_low,q0_neck,q1_neck,q2_neck,q3_neck,category
0.7528863549232483,-0.4161038100719452,-0.23770441114902496,0.44738221168518066,1637028073.146321,0.5172478556632996,-0.31629452109336853,0.4536048471927643,-0.6506155133247375,-0.5073952078819275,0.29426172375679016,0.3221772313117981,-0.7409032583236694,0
0.7570554614067078,-0.4089829921722412,-0.23798663914203644,0.446773886680603,1637028073.266713,0.5078001618385315,-0.3080214560031891,0.46723371744155884,-0.6523812413215637,-0.5069417357444763,0.2973741888999939,0.319236159324646,-0.7412201166152954,0
0.7565168142318726,-0.4110243320465088,-0.22989138960838318,0.4500381052494049,1637028073.444695,0.5190336108207703,-0.3021223545074463,0.478482186794281,-0.6379718780517578,-0.5046268105506897,0.30359360575675964,0.31330519914627075,-0.7428057789802551,0
0.7516886591911316,-0.4199892580509186,-0.23798954486846924,0.44579678773880005,1637028073.625736,0.5140185952186584,-0.3061428964138031,0.4939537048339844,-0.6284154057502747,-0.5038519501686096,0.3090461194515228,0.3308998942375183,-0.7333698868751526,0
0.7445338368415833,-0.4285528361797333,-0.23779504001140594,0.4495643079280853,1637028073.804606,0.5077170729637146,-0.32223793864250183,0.494072824716568,-0.6252849102020264,-0.5019264221191406,0.3099179267883301,0.3260134756565094,-0.736569344997406,0
0.7513874173164368,-0.4162721037864685,-0.25127974152565,0.4423089623451233,1637028073.926381,0.5024469494819641,-0.33169025182724,0.48932984471321106,-0.628273069858551,-0.49942389130592346,0.31751441955566406,0.3261616826057434,-0.7348450422286987,0
0.745257556438446,-0.4280605614185333,-0.23951862752437592,0.4481089413166046,1637028074.106393,0.4961455166339874,-0.3383775055408478,0.4926791489124298,-0.6272444725036621,-0.5002607703208923,0.31836339831352234,0.32027503848075867,-0.7366113662719727,0
0.744503378868103,-0.4295949339866638,-0.23536910116672516,0.4498796761035919,1637028074.285769,0.4998001754283905,-0.341123104095459,0.4876233637332916,-0.6266565322875977,-0.5047330856323242,0.31418389081954956,0.3220573961734772,-0.7344768047332764,0
0.7481002807617188,-0.4237340986728668,-0.248667910695076,0.44225358963012695,1637028074.405783,0.4938947856426239,-0.3508354425430298,0.47983241081237793,-0.6319717764854431,-0.5038710236549377,0.31727465987205505,0.31899943947792053,-0.735192596912384,0
0.7476457357406616,-0.42421603202819824,-0.24105778336524963,0.44676557183265686,1637028074.64611,0.4906322956085205,-0.35569828748703003,0.4884129464626312,-0.6251815557479858,-0.5062644481658936,0.3157760202884674,0.32244381308555603,-0.7326821088790894,0
0.7477560639381409,-0.4241082966327667,-0.23904843628406525,0.4477548599243164,1637028074.828623,0.486137717962265,-0.35406726598739624,0.49871325492858887,-0.621617317199707,-0.5090469717979431,0.31335487961769104,0.318546861410141,-0.733493983745575,0
0.7501480579376221,-0.4195464551448822,-0.2449321746826172,0.4448721408843994,1637028075.067241,0.47224608063697815,-0.36469167470932007,0.5282043218612671,-0.6015097498893738,-0.5094797611236572,0.31604716181755066,0.316047728061676,-0.7330089211463928,0
0.7470079660415649,-0.42593857645988464,-0.22960808873176575,0.4521835744380951,1637028075.197237,0.4699689745903015,-0.36549803614616394,0.5359147787094116,-0.5958008766174316,-0.5114275217056274,0.3135133683681488,0.3144274055957794,-0.7334376573562622,0
0.7460178136825562,-0.42811188101768494,-0.2389426976442337,0.447100430727005,1637028075.546392,0.45842623710632324,-0.38338348269462585,0.5479441285133362,-0.5826553702354431,-0.5140770077705383,0.31490805745124817,0.3176630735397339,-0.7296841740608215,0
0.7478209137916565,-0.42388153076171875,-0.24222081899642944,0.4463510513305664,1637028075.726312,0.450385183095932,-0.3900434076786041,0.5561541318893433,-0.5766880512237549,-0.5122394561767578,0.32113319635391235,0.3228053152561188,-0.726012647151947,0
0.749066948890686,-0.4207225441932678,-0.24080142378807068,0.44782397150993347,1637028075.907127,0.44580623507499695,-0.3925211429595947,0.561335027217865,-0.5735466480255127,-0.5140616297721863,0.31913748383522034,0.32304689288139343,-0.725498378276825,0
0.7402819395065308,-0.4359681308269501,-0.24989180266857147,0.4429849684238434,1637028076.086473,0.4474698305130005,-0.39006584882736206,0.5624166131019592,-0.5728558897972107,-0.5076766014099121,0.33352330327033997,0.3328113555908203,-0.7189598679542542,0
0.7392776012420654,-0.4361701011657715,-0.26248475909233093,0.4369722306728363,1637028076.266221,0.4465412199497223,-0.3906540274620056,0.5625478029251099,-0.5728645324707031,-0.5090934634208679,0.33552810549736023,0.33070358633995056,-0.7179885506629944,0
0.7547556757926941,-0.40589773654937744,-0.24458211660385132,0.4499029219150543,1637028076.506502,0.4444156587123871,-0.3937990069389343,0.5570564270019531,-0.5776971578598022,-0.5144781470298767,0.3223414123058319,0.3181599974632263,-0.7258496284484863,0
0.755028247833252,-0.40688514709472656,-0.2286796122789383,0.45683932304382324,1637028076.626442,0.4520368278026581,-0.3844847083091736,0.561141848564148,-0.5741080045700073,-0.5154212117195129,0.32053935527801514,0.3030061721801758,-0.7324120998382568,0
0.7611129283905029,-0.3933561444282532,-0.23602157831192017,0.4548799395561218,1637028076.865828,0.45300033688545227,-0.3839658796787262,0.5565924048423767,-0.5780962109565735,-0.514754593372345,0.3315759003162384,0.3060801923274994,-0.7267701029777527,0
0.7552077770233154,-0.4063589572906494,-0.242915078997612,0.44976916909217834,1637028077.046351,0.45132651925086975,-0.3847419321537018,0.556061327457428,-0.5794103145599365,-0.5175715684890747,0.3467760384082794,0.30981361865997314,-0.7159802913665771,0
0.7522361874580383,-0.4134626090526581,-0.2338418811559677,0.45299747586250305,1637028077.165971,0.4482887089252472,-0.38711661100387573,0.5598616003990173,-0.5767654776573181,-0.5157313942909241,0.3545452952384949,0.30999255180358887,-0.7133393883705139,0
0.7540396451950073,-0.4117027223110199,-0.24133825302124023,0.447669118642807,1637028077.406546,0.44712358713150024,-0.3881056606769562,0.574039101600647,-0.5628648400306702,-0.5125085711479187,0.3569500148296356,0.30254560708999634,-0.7176427245140076,0
0.7465004920959473,-0.4223295748233795,-0.25485706329345703,0.442859947681427,1637028077.589205,0.43823009729385376,-0.39872273802757263,0.577248215675354,-0.5589144825935364,-0.5150601863861084,0.35621178150177,0.32107654213905334,-0.708082914352417,0
0.740450382232666,-0.43271389603614807,-0.23717693984508514,0.45262712240219116,1637028077.831202,0.4403845965862274,-0.39504390954971313,0.5791916251182556,-0.557839035987854,-0.5028581619262695,0.3772433400154114,0.30354490876197815,-0.7136697173118591,0
0.7440813779830933,-0.42569103837013245,-0.23024755716323853,0.45690304040908813,1637028078.011153,0.4492150843143463,-0.3844270706176758,0.5748220682144165,-0.5627105236053467,-0.5117148756980896,0.3666450083255768,0.3294205069541931,-0.7013181447982788,0
0.7671698927879333,-0.3840372860431671,-0.22782652080059052,0.4568420946598053,1637028078.185568,0.4522397816181183,-0.38560914993286133,0.5598284602165222,-0.5744761824607849,-0.5188764929771423,0.359868586063385,0.3248095214366913,-0.7017160058021545,0
0.7728733420372009,-0.3765006959438324,-0.1995035856962204,0.4666343331336975,1637028078.426166,0.45966026186943054,-0.37769532203674316,0.5508571267127991,-0.5824417471885681,-0.5194109678268433,0.3698749244213104,0.3234429955482483,-0.6968201994895935,0
