Timestamp,accX_neck,accY_neck,accZ_neck,magX_neck,magY_neck,magZ_neck,gyroX_neck,gyroY_neck,gyroZ_neck,accX_back,accY_back,accZ_back,magX_back,magY_back,magZ_back,gyroX_back,gyroY_back,gyroZ_back,accX_shoulder_l,accY_shoulder_l,accZ_shoulder_l,magX_shoulder_l,magY_shoulder_l,magZ_shoulder_l,gyroX_shoulder_l,gyroY_shoulder_l,gyroZ_shoulder_l,accX_shoulder_r,accY_shoulder_r,accZ_shoulder_r,magX_shoulder_r,magY_shoulder_r,magZ_shoulder_r,gyroX_shoulder_r,gyroY_shoulder_r,gyroZ_shoulder_r,Classification
1635237976.526438,-0.2724609375,-1.50390625,1.1904296875,-1.0223388671875,0.08392333984375,2.38037109375,22.94065934065934,-20.69157509157509,-17.692796092796094,-1.92529296875,0.05712890625,0.49560546875,-0.16021728515625,-0.030517578125,0.34332275390625,-97.46031746031746,63.57411477411477,36.88498168498168,1.3359375,-1.37060546875,0.62158203125,0.12969970703125,1.68609619140625,0.8087158203125,-30.587545787545785,-115.0031746031746,-23.690354090354088,-1.02197265625,-1.29833984375,1.15771484375,-0.14495849609375,-1.09100341796875,0.48828125,219.3606837606837,7.047130647130647,76.16898656898657,0
1635237976.526438,-0.27880859375,-1.50830078125,1.20751953125,-1.0833740234375,1.35040283203125,2.22015380859375,21.741147741147746,-22.19096459096459,-18.29255189255189,-1.92529296875,0.05712890625,0.49560546875,-0.16021728515625,-0.030517578125,0.34332275390625,-97.46031746031746,63.57411477411477,36.88498168498168,1.34228515625,-1.37744140625,0.59521484375,-0.762939453125,1.495361328125,0.1983642578125,-29.987789987789988,-115.45299145299144,-23.99023199023199,-1.013671875,-1.29150390625,1.1484375,-1.6326904296875,-0.091552734375,0.67901611328125,218.61098901098904,7.796825396825397,77.21855921855922,0
1635237977.48688,-0.27880859375,-1.50830078125,1.20751953125,-1.0833740234375,1.35040283203125,2.22015380859375,21.741147741147746,-22.19096459096459,-18.29255189255189,-1.9091796875,0.0625,0.5,-1.16729736328125,0.54931640625,0.86212158203125,-97.46031746031746,62.52454212454212,38.68424908424908,1.34228515625,-1.37744140625,0.59521484375,-0.762939453125,1.495361328125,0.1983642578125,-29.987789987789988,-115.45299145299144,-23.99023199023199,-1.02392578125,-1.2880859375,1.154296875,-2.14385986328125,-0.14495849609375,0.9307861328125,217.1115995115995,7.047130647130647,76.91868131868132,0
1635237977.48688,-0.27685546875,-1.501953125,1.2099609375,0.03814697265625,0.823974609375,3.3721923828125,22.04102564102564,-21.89108669108669,-18.59242979242979,-1.9091796875,0.0625,0.5,-1.16729736328125,0.54931640625,0.86212158203125,-97.46031746031746,62.52454212454212,38.68424908424908,1.3466796875,-1.37744140625,0.60107421875,-1.56402587890625,0.457763671875,0.2593994140625,-30.137728937728937,-116.35262515262517,-22.34090354090354,-1.02392578125,-1.2880859375,1.154296875,-2.14385986328125,-0.14495849609375,0.9307861328125,217.1115995115995,7.047130647130647,76.91868131868132,0
1635237978.508842,-0.27685546875,-1.501953125,1.2099609375,0.03814697265625,0.823974609375,3.3721923828125,22.04102564102564,-21.89108669108669,-18.59242979242979,-1.9287109375,0.0615234375,0.49267578125,-3.021240234375,2.960205078125,1.9378662109375,-98.06007326007324,61.924786324786325,36.435164835164834,1.3466796875,-1.37744140625,0.60107421875,-1.56402587890625,0.457763671875,0.2593994140625,-30.137728937728937,-116.35262515262517,-22.34090354090354,-1.02392578125,-1.2880859375,1.154296875,-2.14385986328125,-0.14495849609375,0.9307861328125,217.1115995115995,7.047130647130647,76.91868131868132,0
1635237978.508842,-0.25439453125,-1.49755859375,1.20703125,0.43487548828125,0.1068115234375,1.9989013671875,23.09059829059829,-21.44126984126984,-17.54285714285714,-1.9287109375,0.0615234375,0.49267578125,-3.021240234375,2.960205078125,1.9378662109375,-98.06007326007324,61.924786324786325,36.435164835164834,1.3330078125,-1.37646484375,0.6064453125,0.46539306640625,1.8310546875,2.1514892578125,-31.187301587301587,-116.802442002442,-22.64078144078144,-1.02783203125,-1.287109375,1.13525390625,1.0528564453125,-0.93841552734375,0.0152587890625,218.760927960928,7.347008547008547,78.86788766788767,0
1635237979.526673,-0.25439453125,-1.49755859375,1.20703125,0.43487548828125,0.1068115234375,1.9989013671875,23.09059829059829,-21.44126984126984,-17.54285714285714,-1.92822265625,0.07080078125,0.486328125,0.42724609375,-0.23651123046875,0.5950927734375,-97.76019536019535,62.07472527472528,37.33479853479853,1.3330078125,-1.37646484375,0.6064453125,0.46539306640625,1.8310546875,2.1514892578125,-31.187301587301587,-116.802442002442,-22.64078144078144,-1.02734375,-1.28955078125,1.142578125,-0.9307861328125,0.00762939453125,1.07574462890625,218.0112332112332,7.946764346764346,77.36849816849816,0
1635237979.526673,-0.255859375,-1.50390625,1.21044921875,-1.45721435546875,0.98419189453125,2.38800048828125,23.99023199023199,-22.04102564102564,-17.093040293040293,-1.92822265625,0.07080078125,0.486328125,0.42724609375,-0.23651123046875,0.5950927734375,-97.76019536019535,62.07472527472528,37.33479853479853,1.34765625,-1.38134765625,0.5927734375,-0.09918212890625,1.02996826171875,0.762939453125,-29.687912087912085,-114.7032967032967,-22.49084249084249,-1.02734375,-1.28955078125,1.142578125,-0.9307861328125,0.00762939453125,1.07574462890625,218.0112332112332,7.946764346764346,77.36849816849816,0
1635237980.731862,-0.267578125,-1.50732421875,1.197265625,-1.42669677734375,1.16729736328125,1.953125,23.690354090354088,-22.34090354090354,-18.142612942612946,-1.9150390625,0.07080078125,0.51416015625,-0.5645751953125,1.2664794921875,0.48828125,-98.35995115995117,64.02393162393162,36.73504273504273,1.35107421875,-1.375,0.6015625,0.3204345703125,1.41143798828125,1.0223388671875,-29.388034188034187,-114.25347985347985,-22.64078144078144,-1.02392578125,-1.2919921875,1.13720703125,-1.10626220703125,-0.28228759765625,0.96893310546875,219.06080586080583,7.646886446886446,80.51721611721611,0
1635237980.731862,-0.267578125,-1.50732421875,1.197265625,-1.42669677734375,1.16729736328125,1.953125,23.690354090354088,-22.34090354090354,-18.142612942612946,-1.92138671875,0.0693359375,0.4833984375,-2.35748291015625,2.41851806640625,1.5869140625,-97.16043956043956,62.07472527472528,38.38437118437118,1.35107421875,-1.375,0.6015625,0.3204345703125,1.41143798828125,1.0223388671875,-29.388034188034187,-114.25347985347985,-22.64078144078144,-1.02783203125,-1.28369140625,1.12939453125,-0.16021728515625,-0.19073486328125,0.45013427734375,219.5106227106227,8.396581196581197,78.41807081807082,0
1635237981.752057,-0.25537109375,-1.51025390625,1.197265625,-1.36566162109375,0.8392333984375,2.25067138671875,22.79072039072039,-21.89108669108669,-17.242979242979242,-1.92138671875,0.0693359375,0.4833984375,-2.35748291015625,2.41851806640625,1.5869140625,-97.16043956043956,62.07472527472528,38.38437118437118,1.328125,-1.36376953125,0.60791015625,0.6256103515625,1.39617919921875,1.220703125,-29.23809523809524,-114.4034188034188,-23.24053724053724,-1.02783203125,-1.28369140625,1.12939453125,-0.16021728515625,-0.19073486328125,0.45013427734375,219.5106227106227,8.396581196581197,78.41807081807082,0
1635237981.752057,-0.25537109375,-1.51025390625,1.197265625,-1.36566162109375,0.8392333984375,2.25067138671875,22.79072039072039,-21.89108669108669,-17.242979242979242,-1.92333984375,0.07421875,0.49658203125,-0.66375732421875,0.95367431640625,0.99945068359375,-99.55946275946276,63.873992673992674,38.38437118437118,1.328125,-1.36376953125,0.60791015625,0.6256103515625,1.39617919921875,1.220703125,-29.23809523809524,-114.4034188034188,-23.24053724053724,-1.05859375,-1.28515625,1.15576171875,-1.9683837890625,0.5645751953125,1.10626220703125,218.9108669108669,8.846398046398047,77.96825396825396,0
1635237982.771739,-0.2646484375,-1.5185546875,1.201171875,-1.0986328125,0.7171630859375,2.50244140625,22.49084249084249,-22.94065934065934,-18.29255189255189,-1.92333984375,0.07421875,0.49658203125,-0.66375732421875,0.95367431640625,0.99945068359375,-99.55946275946276,63.873992673992674,38.38437118437118,1.341796875,-1.3759765625,0.619140625,-0.3204345703125,1.13677978515625,0.396728515625,-27.88864468864469,-116.95238095238096,-24.589987789987788,-1.05859375,-1.28515625,1.15576171875,-1.9683837890625,0.5645751953125,1.10626220703125,218.9108669108669,8.846398046398047,77.96825396825396,0
1635237983.732369,-0.2646484375,-1.5185546875,1.201171875,-1.0986328125,0.7171630859375,2.50244140625,22.49084249084249,-22.94065934065934,-18.29255189255189,-1.91455078125,0.07177734375,0.49951171875,-0.3509521484375,0.6103515625,0.77056884765625,-98.95970695970696,63.57411477411477,37.33479853479853,1.33984375,-1.3828125,0.5947265625,-0.1373291015625,1.6021728515625,0.48828125,-29.687912087912085,-116.5025641025641,-22.49084249084249,-1.044921875,-1.29541015625,1.126953125,-1.0833740234375,0.23651123046875,1.068115234375,219.3606837606837,9.596092796092796,78.26813186813186,0
1635237983.732369,-0.25244140625,-1.50341796875,1.20947265625,-1.373291015625,0.5645751953125,2.4261474609375,23.39047619047619,-23.54041514041514,-17.39291819291819,-1.91455078125,0.07177734375,0.49951171875,-0.3509521484375,0.6103515625,0.77056884765625,-98.95970695970696,63.57411477411477,37.33479853479853,1.33984375,-1.3828125,0.5947265625,-0.1373291015625,1.6021728515625,0.48828125,-29.687912087912085,-116.5025641025641,-22.49084249084249,-1.044921875,-1.29541015625,1.126953125,-1.0833740234375,0.23651123046875,1.068115234375,219.3606837606837,9.596092796092796,78.26813186813186,0
1635237983.732369,-0.25244140625,-1.50341796875,1.20947265625,-1.373291015625,0.5645751953125,2.4261474609375,23.39047619047619,-23.54041514041514,-17.39291819291819,-1.91748046875,0.08642578125,0.5048828125,-1.4801025390625,2.9754638671875,0.6866455078125,-96.56068376068376,62.67448107448107,38.08449328449328,1.33984375,-1.3828125,0.5947265625,-0.1373291015625,1.6021728515625,0.48828125,-29.687912087912085,-116.5025641025641,-22.49084249084249,-1.033203125,-1.2861328125,1.15966796875,0.8087158203125,-0.6103515625,0.93841552734375,218.61098901098904,8.846398046398047,77.96825396825396,0
1635237984.752731,-0.25390625,-1.505859375,1.1953125,-0.89263916015625,0.7476806640625,2.73895263671875,23.09059829059829,-21.89108669108669,-18.29255189255189,-1.91748046875,0.08642578125,0.5048828125,-1.4801025390625,2.9754638671875,0.6866455078125,-96.56068376068376,62.67448107448107,38.08449328449328,1.3408203125,-1.361328125,0.6376953125,0.8697509765625,2.0294189453125,1.01470947265625,-29.23809523809524,-117.25225885225883,-23.99023199023199,-1.033203125,-1.2861328125,1.15966796875,0.8087158203125,-0.6103515625,0.93841552734375,218.61098901098904,8.846398046398047,77.96825396825396,0
1635237985.92821,-0.25732421875,-1.51708984375,1.177734375,-1.8310546875,0.3509521484375,2.70843505859375,22.49084249084249,-20.84151404151404,-17.242979242979242,-1.9150390625,0.07373046875,0.4794921875,-0.29754638671875,-0.29754638671875,0.38909912109375,-98.35995115995117,62.224664224664224,36.435164835164834,1.3408203125,-1.37890625,0.61962890625,-0.75531005859375,1.40380859375,0.12969970703125,-29.987789987789988,-117.25225885225883,-23.99023199023199,-1.03466796875,-1.30224609375,1.15771484375,-1.7852783203125,-0.69427490234375,0.1068115234375,219.3606837606837,9.596092796092796,79.01782661782661,0
1635237986.821436,-0.26171875,-1.51904296875,1.18896484375,-0.78582763671875,0.90789794921875,2.7008056640625,24.29010989010989,-21.14139194139194,-16.49328449328449,-1.9169921875,0.060546875,0.50048828125,-0.4730224609375,0.762939453125,0.77056884765625,-98.65982905982904,62.97435897435897,36.135286935286935,1.33349609375,-1.37646484375,0.615234375,0.06866455078125,1.220703125,0.8544921875,-30.587545787545785,-115.3030525030525,-24.14017094017094,-1.03515625,-1.291015625,1.1513671875,-0.7171630859375,0.06866455078125,1.0833740234375,218.9108669108669,8.246642246642246,79.01782661782661,0
1635237986.821436,-0.26171875,-1.51904296875,1.18896484375,-0.78582763671875,0.90789794921875,2.7008056640625,24.29010989010989,-21.14139194139194,-16.49328449328449,-1.9169921875,0.060546875,0.50048828125,-0.4730224609375,0.762939453125,0.77056884765625,-98.65982905982904,62.97435897435897,36.135286935286935,1.33349609375,-1.37646484375,0.615234375,0.06866455078125,1.220703125,0.8544921875,-30.587545787545785,-115.3030525030525,-24.14017094017094,-1.03515625,-1.291015625,1.1513671875,-0.7171630859375,0.06866455078125,1.0833740234375,218.9108669108669,8.246642246642246,79.01782661782661,0
1635237987.841751,-0.24853515625,-1.51025390625,1.18994140625,-1.36566162109375,1.0528564453125,2.05230712890625,23.39047619047619,-21.29133089133089,-17.093040293040293,-1.91064453125,0.076171875,0.4921875,-2.4566650390625,3.5858154296875,1.51824951171875,-98.06007326007324,62.224664224664224,37.784615384615385,1.33984375,-1.37548828125,0.6171875,-0.213623046875,1.6326904296875,1.19781494140625,-29.687912087912085,-115.45299145299144,-22.94065934065934,-1.03125,-1.271484375,1.1494140625,0.274658203125,-0.1678466796875,0.2899169921875,219.06080586080583,9.146275946275946,79.91746031746031,0
1635237987.841751,-0.24853515625,-1.51025390625,1.18994140625,-1.36566162109375,1.0528564453125,2.05230712890625,23.39047619047619,-21.29133089133089,-17.093040293040293,-1.91064453125,0.076171875,0.4921875,-2.4566650390625,3.5858154296875,1.51824951171875,-98.06007326007324,62.224664224664224,37.784615384615385,1.33984375,-1.37548828125,0.6171875,-0.213623046875,1.6326904296875,1.19781494140625,-29.687912087912085,-115.45299145299144,-22.94065934065934,-1.03125,-1.271484375,1.1494140625,0.274658203125,-0.1678466796875,0.2899169921875,219.06080586080583,9.146275946275946,79.91746031746031,0
1635237988.801855,-0.26220703125,-1.51953125,1.1953125,-0.78582763671875,0.762939453125,2.29644775390625,22.79072039072039,-22.64078144078144,-17.242979242979242,-1.90966796875,0.07861328125,0.49267578125,0.5035400390625,-0.28228759765625,0.0,-98.06007326007324,63.42417582417582,35.68547008547009,1.345703125,-1.37060546875,0.615234375,0.0457763671875,1.13677978515625,0.640869140625,-30.287667887667887,-115.9028083028083,-23.99023199023199,-1.033203125,-1.28662109375,1.158203125,-1.28936767578125,-0.1373291015625,0.77056884765625,219.5106227106227,7.347008547008547,78.86788766788767,0
1635237988.801855,-0.26220703125,-1.51953125,1.1953125,-0.78582763671875,0.762939453125,2.29644775390625,22.79072039072039,-22.64078144078144,-17.242979242979242,-1.90966796875,0.07861328125,0.49267578125,0.5035400390625,-0.28228759765625,0.0,-98.06007326007324,63.42417582417582,35.68547008547009,1.345703125,-1.37060546875,0.615234375,0.0457763671875,1.13677978515625,0.640869140625,-30.287667887667887,-115.9028083028083,-23.99023199023199,-1.033203125,-1.28662109375,1.158203125,-1.28936767578125,-0.1373291015625,0.77056884765625,219.5106227106227,7.347008547008547,78.86788766788767,0
1635237989.821745,-0.24951171875,-1.5048828125,1.2001953125,-0.80108642578125,0.63323974609375,2.35748291015625,22.94065934065934,-22.79072039072039,-18.44249084249084,-1.91015625,0.072265625,0.517578125,-0.9613037109375,1.4495849609375,0.64849853515625,-97.6102564102564,62.67448107448107,37.18485958485958,1.33544921875,-1.38623046875,0.61669921875,-1.30462646484375,1.2359619140625,0.70953369140625,-28.93821733821734,-115.15311355311354,-23.99023199023199,-1.02685546875,-1.28125,1.14990234375,-1.45721435546875,0.30517578125,0.84686279296875,219.06080586080583,8.396581196581197,78.41807081807082,0
1635237989.821745,-0.24951171875,-1.5048828125,1.2001953125,-0.80108642578125,0.63323974609375,2.35748291015625,22.94065934065934,-22.79072039072039,-18.44249084249084,-1.91015625,0.072265625,0.517578125,-0.9613037109375,1.4495849609375,0.64849853515625,-97.6102564102564,62.67448107448107,37.18485958485958,1.33544921875,-1.38623046875,0.61669921875,-1.30462646484375,1.2359619140625,0.70953369140625,-28.93821733821734,-115.15311355311354,-23.99023199023199,-1.02685546875,-1.28125,1.14990234375,-1.45721435546875,0.30517578125,0.84686279296875,219.06080586080583,8.396581196581197,78.41807081807082,0
1635237991.526401,-0.25244140625,-1.5166015625,1.19287109375,-1.8310546875,0.8392333984375,2.12860107421875,23.09059829059829,-21.44126984126984,-17.54285714285714,-1.9130859375,0.0673828125,0.5107421875,-0.335693359375,0.89263916015625,0.90789794921875,-97.6102564102564,62.67448107448107,36.435164835164834,1.3349609375,-1.37890625,0.63720703125,1.40380859375,2.40325927734375,0.96893310546875,-30.587545787545785,-115.6029304029304,-21.741147741147746,-1.0283203125,-1.27734375,1.181640625,-1.10626220703125,0.31280517578125,0.80108642578125,219.66056166056163,10.045909645909646,79.01782661782661,0
1635237991.526401,-0.2607421875,-1.5146484375,1.19921875,-1.13677978515625,0.9765625,2.57110595703125,22.49084249084249,-21.89108669108669,-16.49328449328449,-1.9130859375,0.0673828125,0.5107421875,-0.335693359375,0.89263916015625,0.90789794921875,-97.6102564102564,62.67448107448107,36.435164835164834,1.3408203125,-1.3544921875,0.625,-0.67901611328125,0.95367431640625,0.6256103515625,-31.337240537240536,-115.15311355311354,-24.589987789987788,-1.0283203125,-1.27734375,1.181640625,-1.10626220703125,0.31280517578125,0.80108642578125,219.66056166056163,10.045909645909646,79.01782661782661,0
1635237992.486623,-0.2607421875,-1.5146484375,1.19921875,-1.13677978515625,0.9765625,2.57110595703125,22.49084249084249,-21.89108669108669,-16.49328449328449,-1.916015625,0.072265625,0.53515625,-0.67901611328125,0.8697509765625,0.5340576171875,-99.1096459096459,61.624908424908426,37.18485958485958,1.3408203125,-1.3544921875,0.625,-0.67901611328125,0.95367431640625,0.6256103515625,-31.337240537240536,-115.15311355311354,-24.589987789987788,-1.03759765625,-1.27490234375,1.1708984375,-1.2969970703125,0.1373291015625,0.9613037109375,220.7101343101343,7.496947496947497,77.21855921855922,0
1635237992.486623,-0.24951171875,-1.529296875,1.18212890625,-0.885009765625,1.190185546875,2.38037109375,22.94065934065934,-22.79072039072039,-18.742368742368743,-1.916015625,0.072265625,0.53515625,-0.67901611328125,0.8697509765625,0.5340576171875,-99.1096459096459,61.624908424908426,37.18485958485958,1.3447265625,-1.3671875,0.62548828125,0.0457763671875,0.9613037109375,0.762939453125,-30.137728937728937,-115.0031746031746,-23.690354090354088,-1.03759765625,-1.27490234375,1.1708984375,-1.2969970703125,0.1373291015625,0.9613037109375,220.7101343101343,7.496947496947497,77.21855921855922,0
1635237993.507001,-0.24951171875,-1.529296875,1.18212890625,-0.885009765625,1.190185546875,2.38037109375,22.94065934065934,-22.79072039072039,-18.742368742368743,-1.90478515625,0.0732421875,0.5107421875,-2.3040771484375,3.6773681640625,1.4495849609375,-97.6102564102564,63.724053724053725,37.784615384615385,1.3447265625,-1.3671875,0.62548828125,0.0457763671875,0.9613037109375,0.762939453125,-30.137728937728937,-115.0031746031746,-23.690354090354088,-1.0244140625,-1.2685546875,1.1630859375,0.74005126953125,-0.70953369140625,0.89263916015625,218.9108669108669,8.846398046398047,78.26813186813186,0
1635237993.507001,-0.26171875,-1.50927734375,1.1806640625,-1.30462646484375,1.2054443359375,2.26593017578125,22.19096459096459,-22.04102564102564,-17.093040293040293,-1.90478515625,0.0732421875,0.5107421875,-2.3040771484375,3.6773681640625,1.4495849609375,-97.6102564102564,63.724053724053725,37.784615384615385,1.34423828125,-1.36083984375,0.63720703125,0.49591064453125,1.85394287109375,1.04522705078125,-29.987789987789988,-113.35384615384616,-23.99023199023199,-1.0244140625,-1.2685546875,1.1630859375,0.74005126953125,-0.70953369140625,0.89263916015625,218.9108669108669,8.846398046398047,78.26813186813186,0
1635237994.586282,-0.26171875,-1.50927734375,1.1806640625,-1.30462646484375,1.2054443359375,2.26593017578125,22.19096459096459,-22.04102564102564,-17.093040293040293,-1.9130859375,0.072265625,0.5224609375,-0.1068115234375,0.69427490234375,0.4730224609375,-98.06007326007324,62.67448107448107,38.08449328449328,1.34423828125,-1.36083984375,0.63720703125,0.49591064453125,1.85394287109375,1.04522705078125,-29.987789987789988,-113.35384615384616,-23.99023199023199,-1.03173828125,-1.265625,1.166015625,-1.3427734375,0.26702880859375,1.03759765625,220.4102564102564,6.747252747252747,78.56800976800976,0
1635237994.586282,-0.255859375,-1.52099609375,1.18212890625,-1.495361328125,0.579833984375,2.69317626953125,22.64078144078144,-23.54041514041514,-17.093040293040293,-1.9130859375,0.072265625,0.5224609375,-0.1068115234375,0.69427490234375,0.4730224609375,-98.06007326007324,62.67448107448107,38.08449328449328,1.3505859375,-1.36279296875,0.61328125,0.0152587890625,0.49591064453125,0.4425048828125,-29.088156288156288,-117.10231990231988,-23.690354090354088,-1.03173828125,-1.265625,1.166015625,-1.3427734375,0.26702880859375,1.03759765625,220.4102564102564,6.747252747252747,78.56800976800976,0
1635237995.486267,-0.255859375,-1.52099609375,1.18212890625,-1.495361328125,0.579833984375,2.69317626953125,22.64078144078144,-23.54041514041514,-17.093040293040293,-1.91064453125,0.068359375,0.5419921875,-0.70953369140625,0.02288818359375,0.6256103515625,-97.76019536019535,61.774847374847376,37.934554334554335,1.3505859375,-1.36279296875,0.61328125,0.0152587890625,0.49591064453125,0.4425048828125,-29.088156288156288,-117.10231990231988,-23.690354090354088,-1.0341796875,-1.28125,1.1650390625,-0.92315673828125,-0.03814697265625,0.885009765625,220.4102564102564,6.747252747252747,78.26813186813186,0
1635237996.751217,-0.2587890625,-1.52880859375,1.17529296875,-0.95367431640625,0.69427490234375,1.68609619140625,23.54041514041514,-22.64078144078144,-19.34212454212454,-1.919921875,0.06884765625,0.5126953125,-1.77001953125,2.685546875,0.95367431640625,-98.35995115995117,62.224664224664224,37.48473748473749,1.33349609375,-1.36962890625,0.64794921875,-0.54931640625,1.06048583984375,0.640869140625,-30.887423687423688,-115.0031746031746,-24.14017094017094,-1.0244140625,-1.27294921875,1.18115234375,0.3662109375,-0.40435791015625,0.80108642578125,218.9108669108669,7.496947496947497,78.26813186813186,0
