q0_back_mid,q1_back_mid,q2_back_mid,q3_back_mid,Timestamp,q0_back_low,q1_back_low,q2_back_low,q3_back_low,q0_neck,q1_neck,q2_neck,q3_neck,category
0.9192765951156616,0.03066008910536766,0.003914594650268555,0.3880752921104431,1637026849.907918,0.9943055510520935,0.03971419110894203,0.06025593727827072,-0.052719030529260635,0.7995283007621765,-0.154516339302063,-0.08680353313684464,0.5709499716758728,5
0.918755829334259,0.030780673027038574,0.005564458202570677,0.38927599787712097,1637026850.028179,0.9943335652351379,0.03786158561706543,0.06072048470377922,-0.05298347398638725,0.8000593185424805,-0.15166276693344116,-0.08459588885307312,0.5713011622428894,5
0.9186501502990723,0.026353925466537476,0.008048437535762787,0.38980987668037415,1637026850.206393,0.9945434927940369,0.03964364156126976,0.056157078593969345,-0.05278616026043892,0.8009686470031738,-0.14760318398475647,-0.08659465610980988,0.5707845687866211,5
0.9184862971305847,0.03172774612903595,0.008792456239461899,0.3897755444049835,1637026850.330291,0.9947082996368408,0.03708803281188011,0.054867301136255264,-0.05286969244480133,0.7998685836791992,-0.15439966320991516,-0.08697587996721268,0.5704626441001892,5
0.918493926525116,0.030397551134228706,0.005556095391511917,0.38992321491241455,1637026850.566851,0.994538426399231,0.03801364824175835,0.057256437838077545,-0.052885714918375015,0.8003012537956238,-0.1543959230184555,-0.08575787395238876,0.5700556039810181,5
0.9184259176254272,0.029334641993045807,0.008057945407927036,0.39012080430984497,1637026850.74764,0.9946320056915283,0.032691340893507004,0.0585903562605381,-0.053247421979904175,0.7993882894515991,-0.1602746844291687,-0.08621871471405029,0.5696452260017395,5
0.9181838035583496,0.02054256573319435,0.009537316858768463,0.3912222683429718,1637026850.870235,0.994223952293396,0.03389144316315651,0.06479360908269882,-0.052875977009534836,0.7999334335327148,-0.16015948355197906,-0.09310168027877808,0.5678073763847351,5
0.9073824286460876,0.03299039974808693,0.015903906896710396,0.41466060280799866,1637026851.046902,0.9917632937431335,0.04641009122133255,0.09566962718963623,-0.04150493070483208,0.7993662357330322,-0.14108364284038544,-0.08418039232492447,0.5750303268432617,5
0.8829880356788635,0.032809846103191376,0.02033737674355507,0.4641845226287842,1637026851.226723,0.9940493702888489,0.03269915282726288,0.08492887765169144,-0.014633618295192719,0.7873005867004395,-0.14173468947410583,-0.08608247339725494,0.5910124182701111,5
0.850822389125824,0.02706310525536537,0.024455206468701363,0.5209579467773438,1637026851.353778,0.9946362376213074,0.025650663301348686,0.07839573174715042,0.022978588938713074,0.7750892043113708,-0.15023139119148254,-0.09140370041131973,0.6041112542152405,5
0.779008150100708,0.01742670126259327,0.0062248376198112965,0.6240456104278564,1637026851.647931,0.9934026598930359,0.014637931250035763,0.07472039759159088,0.0631372407078743,0.7128406167030334,-0.14819559454917908,-0.09949356317520142,0.6757347583770752,5
0.7219364643096924,0.024885008111596107,0.030356014147400856,0.6883984804153442,1637026851.825592,0.9903887510299683,0.013538038358092308,0.0661880150437355,0.10582166165113449,0.6683169603347778,-0.15401506423950195,-0.10960114002227783,0.717120349407196,5
0.6061592102050781,0.009674818255007267,0.045373011380434036,0.7918611764907837,1637026852.069928,0.9833887219429016,0.011485126800835133,0.0797249972820282,0.1519235223531723,0.6283211708068848,-0.12456338107585907,-0.10692102462053299,0.7582225203514099,5
0.566454291343689,0.0204303115606308,0.004894831217825413,0.8217767477035522,1637026852.307189,0.9785766005516052,0.011326247826218605,0.04597555845975876,0.19177179038524628,0.5853326320648193,-0.14749206602573395,-0.13036608695983887,0.7843946814537048,5
0.5122098326683044,0.015918666496872902,0.013285600580275059,0.856644868850708,1637026852.487435,0.9779224991798401,0.01464160718023777,0.023965146392583847,0.19875814020633698,0.5785823464393616,-0.15879596769809723,-0.14114853739738464,0.7853294610977173,5
0.5258431434631348,0.022473249584436417,0.007238513324409723,0.8482694625854492,1637026852.667147,0.9810933470726013,0.0060365451499819756,0.01475395169109106,0.18392513692378998,0.5947165489196777,-0.15363985300064087,-0.1372796595096588,0.7749196290969849,5
0.6839488744735718,0.024121196940541267,0.01747310347855091,0.7266055345535278,1637026852.908075,0.994705080986023,0.0004882625653408468,0.051178012043237686,0.06757676601409912,0.6447829008102417,-0.15305256843566895,-0.1171073168516159,0.7373968958854675,5
0.7149081230163574,0.011117822490632534,0.00764857605099678,0.6966726183891296,1637026853.148868,0.9951848983764648,0.0030121866147965193,0.07673792541027069,0.018247922882437706,0.7447155714035034,-0.146386981010437,-0.09116491675376892,0.6420930027961731,5
